song_id,title,artist,genre,is_trainable,cover_url,local_path,status,format,width,height,file_size_bytes,sha256,timestamp
RMVM_S_4015d6934e,"Anh Vẫn Vậy, Em Đổi Thay",Trung Quân,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_401a275703,Nàng Trung Hoa Xinh Đẹp,Họa Mi,INSTRUMENTAL,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_401a2a261a,Bên Bến Sông Buồn,"Hoàng Dũng, BEAT CHAT LUONG CAO",POP_BALLAD,True,https://static-zmp3.zadn.vn/skins/zmp3-v6.1/images/thumb-share.jpg,data/covers/RMVM_S_401a2a261a.jpg,verified_local,JPEG,1200,630,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,2026-08-28 13:05:34
RMVM_S_401b6613b6,Mẹ Chở Con Đi (Beat),Nhiều nghệ sĩ,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_401daccb1f,Sợ Rằng Em Biết Anh Còn Yêu Em,Ưng Hoàng Phúc,POP_BALLAD,True,https://photo-playlist-zmp3.zadn.vn/s3/v2/background-playlist?src=HavtoclCgWuG7IPuvfZlwFSSWlZ0a0mOyRWOouf_b1Uw-b65sJESMlQzGCMNUTPQgBrFnSbkXqAavnYGd3JKG_VlIvB8F8SRzUyOdfzXrndnx1-OXct1J_sgJPRN3erAzxzAbCbstaBnyGENX3ZPJgc_4jpATk-DA3vXRv1lVh6kf9LirmrIFJHPYAqit4uzDlHIuqz6F_bZZTGa8dq&cv=1&size=thumb_240_240,data/covers/RMVM_S_401daccb1f.jpg,verified_local,JPEG,720,378,45327,76f9397123ca5e5468188d002d7e5a01504dcd01302cef6239b1b5d70c8cb81e,2026-08-28 13:05:34
RMVM_S_4024bb7436,Khúc Tâm Ca,Sơn Đăng,BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4026c5961d,Anh Em Tương Phùng (Remix),Nhiều nghệ sĩ,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4038bf84ff,Khúc Tình Dối Gian - Bài Ca Tình Nhớ,Elvis Phương,BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_403ca9f353,Từ Nay Không Phiền Anh Nữa (Remix),Tuệ Phương,DANCE_EDM,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4051349fe4,Chuyến Tàu Của Thanh Xuân,Xuân Định K.Y,POP_BALLAD,True,https://photo-playlist-zmp3.zadn.vn/s3/v2/background-playlist?src=HavtoclCgWuG7IRcF3KgE4KQ56cdUjIntjfKMAKTs8ILc1qMzb7GoTdV35Rb6vF9YzyCLhS5bTUAsrbGjrIHWepP3mVcKyU0Xe1U1Uy8mj63rbHNz5UAW8-G1bcbDCQ5XOK1MxjCbOs3oqXOzWAIWTk5MHEuJBJBbDxxmN9RTINe4AwryXgxeihHGNhoL8Vgyyhg-6uYVG&cv=1&size=thumb_240_240,data/covers/RMVM_S_4051349fe4.jpg,downloaded_verified,JPEG,720,378,42054,5a914521c7144be468145f61a71268ce35325264df4fdc4831426eb8ab0f8068,2026-08-28 13:05:56
RMVM_S_405d2f0105,Còn Yêu Nhau Thì Về,Tam Ca Thế Hệ Mới,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_408a55d708,Dòng Đời Đổi Thay,"Bảo Hân, Phi Phi",INSTRUMENTAL,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_408dd3853f,Chỉ Có Bạn Bè Thôi (Liveshow Thương Quá Việt Nam 1),"Thúy Vân, Ân Thiên Vỹ",POP_BALLAD,True,https://photo-playlist-zmp3.zadn.vn/v2/background-playlist?src=HavtoclCgWuG7IRg8JKo8rY8Np5lJz6XzIOHCVYbra8B85Yait1FDiQvZU_nEG5bYh70exOeGNN0zy3sjdz18DkdZFBaT1iZsww2z-0d6o7OzOBrjdWQ8D_nqAYmB4asWxU0fFP-HsVW-uMkutb5UPYeZQYjC4Oqrg-1yECX3NgOYSihUkj5sE2poofOuiJq8Kkfx5ZqRv-rTk47eFGvqeft-1Npo3vZ6kKnlIGkpdY-P42UZcvLgQEbjNYNRYhX8dq&cv=1&size=thumb_240_240,data/covers/RMVM_S_408dd3853f.jpg,verified_local,JPEG,720,378,20976,dade65e71cc078da2b46ba8eb95b06bf3a7d850318ab3db9a2ecfd4945387205,2026-08-28 13:05:34
RMVM_S_408e14797b,Bói Duyên,"INSOLENT, Shieeez, CM1X",POP_BALLAD,True,https://photo-playlist-zmp3.zadn.vn/s1/v2/background-playlist?src=HavtoclCgWuG7IRt1wN72ni0FPTYoy1FKaKBcd62XGfh91hY4EEMFY1cKwn3hvvpR252x03bY7DW8KFi3AxKEJCXIBqEgOCxO7SOk5glW3rYSXQr0_ZPPsWb5hOVfCXXP6D4k4x7X6HkTaEwKB_NVdiX7E80ljicDJ1Nh4wPEgz-Kj1gNdhKj29z&cv=1&size=thumb_240_240,data/covers/RMVM_S_408e14797b.jpg,downloaded_verified,JPEG,720,378,43916,c9d7cab4fb44b06889802c58c377e8839d1511184ccd7edb34502a73a2b31a6a,2026-08-28 13:05:48
RMVM_S_4094e790be,Quá Nhiều Vết Thương (Prod. Hải Ma),Double2T,POP_BALLAD,True,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRw9eFg9XfQ4BHlaz9jM1DUvoERdo4V0XwYQTwV9XyD7gLnqeWZJWyNeoFSWI1CLKoX8udNTHm67APmsz5mJLPExdxDXtmB142_7O62TXu3Gg5bqefmK4f1x2lLXYWUMmgYPU7HqPqgCGcj82GuWUlSQMA_1lblF6xvy7QkBecrKEo_Ej1yhZ34Rvxx9xuf8dq&cv=1&size=thumb_240_240,data/covers/RMVM_S_4094e790be.jpg,downloaded_verified,JPEG,720,378,47714,6a7744174b0f87a52692178a56db8e5fc2295bd2f19be767adaf1396308bd229,2026-08-28 13:06:01
RMVM_S_4098774c40,Giá Như Ta Chưa Từng Gặp Nhau,Ngọc Khoa,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_40aac3d09e,Điều Em Không Muốn Nghe,"QNT, Dick",RAP_HIPHOP,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_40de96f1f8,Vẫn Rơi,Limitlxss,RAP_HIPHOP,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_40e61aea58,Liệu Rằng,Barry Nam Bảo,POP_BALLAD,True,https://static-zmp3.zadn.vn/skins/zmp3-v6.1/images/thumb-share.jpg,data/covers/RMVM_S_40e61aea58.jpg,downloaded_verified,JPEG,1200,630,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,2026-08-28 13:05:42
RMVM_S_40e7bced79,Liên Khúc Cánh Thiệp Đầu Xuân,"Uyên Trang, Nguyên Vũ",BOLERO_TRUTINH,True,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRhC3KYDKcA_kH-1dnq1wEriIUBiMzUDjfs9V5MgXLqapXslLp-JYAJF6Jc3gCF8fCXOVmCymuXnt9bg5_mNNV7Ts7_MVLTBCTqCQPS_5mfhNqnyJh_NYAZVJ3dPxqEBkKlFhO4yGiay2Wyg7oY0oA-OJ_bCgKFUl1mTAjyZ4I3U58z8xuXtgimqaJXy0ezNZRJXGuV4_mX8K8VRVhI7lENm6uYVG&cv=1&size=thumb_240_240,data/covers/RMVM_S_40e7bced79.jpg,downloaded_verified,JPEG,720,378,42010,5627b263ae23b183bd8223f562c6be324ec7e951977a2e87a3a6a046beeb6bc2,2026-08-28 13:05:39
RMVM_S_40ea6bbff1,ĐÃ LỠ IU,"gung0cay, $A Milo, Gxxfy",RAP_HIPHOP,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_41040b5143,Cứ Dày Vò Nhau Thôi,Phùng Tiểu Nhi,POP_BALLAD,True,https://photo-playlist-zmp3.zadn.vn/s1/v2/background-playlist?src=HavtoclCgWuG7IRk8JKnC1_-o-cdhkOitWiWzQNCh2cLIMcxze3b9uq2EDYwXUyoYW0ceEcDwNp30slkxe6nCj989Q38GZ2viUrTgP4cfTfwxKK2GdFBvdDRqJyYVG&cv=1&size=thumb_240_240,data/covers/RMVM_S_41040b5143.jpg,verified_local,JPEG,300,300,5638,4a838c0cfe4f66fbcb67e6da7371b97067cd1e2c4c1290758dc9f4fec4a54736,2026-08-28 13:05:34
RMVM_S_4110a65886,Điệu Lý Qua Cầu (Remix),Lương Gia Huy,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4114be4348,Tội Thân Em (Remix Version),Diệu Kiên,DANCE_EDM,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4121d80031,Khâu Lại Trái Tim Em,Hà Anh,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4133251136,Dịu Dàng Hương Tóc Em,"Bằng Cường, Ngô Mai Trang",POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4133ff6ff0,Lỗi Ở Nơi Anh,Lê Ngọc Thúy,BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_415c7bf794,Bây Giờ Và Mãi Mãi,"Lương Tùng Quang, Minh Tuyết",INSTRUMENTAL,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_417168b1fa,Chuyện Người Đàn Bà 2000 Năm Trước,Tín Nhiệm,BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_417698675a,Liên Khúc Chuyện Hẹn Hò - Ai Lên Xứ Hoa Đào,"Lâm Bảo Phi, Phùng Ngọc Huy",BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_41795f299e,Cầu Xin Suốt Đời Bình Yên,Bảo Hân,INSTRUMENTAL,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4183a036f1,Biệt Ly - Dù Khóc Một Dòng Sông,HA Live,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_41852304d9,Sầu Khúc Mùa Đông,Trường Kha,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_418ff12fc5,Cuộc Đời Vẫn Đẹp Sao,Anh Bằng,INSTRUMENTAL,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_41ae23835f,Kiếp Này Em Gả Cho Anh,Thái Học,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_41ae75ad90,Anh Cô Đơn Quá,NQP,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_41bc0551f9,Em Làm Bạn Gái Anh Được Không,Tuấn 2T,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_41bd44db65,Ðường Về Quê Hương,Minh Đức,BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_41becf690d,ĐỢI (Prod. RIO),"52Hz, RIO",RB_SOUL,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_41c88d2531,Nỗi Nhớ Mưa Phai,Khang Lê,BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_41ff0c227e,Khúc Nhạc Buồn (Live Version),Tô Chấn Phong,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_420f81f2ca,Mong Tết Sum Vầy,Nguyễn Hân,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_42127942ae,Mời Anh Về Thăm Quê Em,Giáng Tiên,BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_421d7a4cbf,Tiếng Cuốc Đêm Trăng,Diễm Thùy,BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_421e64b44b,Đừng Chúc Em Hạnh Phúc,Thanh Hà,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4223b8d503,Dòng tin nhắn cuối,"Phongkhin, 1DEE",RAP_HIPHOP,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4225db021c,Ký Ức Gió Lào,Cáp Anh Tài,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_422f1f03c8,Mẹ Ơi Mẹ Ơi,"LÁu, Vano",POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_423b2ac6c7,E Là Không Thể,Thành Đạt,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4246b8d02e,Mạnh Mẽ Lên Em,Dương Nhất Linh,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_42701cc0fa,LK Cánh Thiệp Đầu Xuân,"Nguyên Vũ, NSƯT Thanh Ngân",BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_427e4631a6,Bởi Tôi Nghèo,Hoàng Lâm,BOLERO_TRUTINH,True,https://photo-playlist-zmp3.zadn.vn/s3/v2/background-playlist?src=HavtoclCgWuG7IRs9ZKeA1Z-oblZU4R7cF-16Qes5OkGiirUktPJmO6ooLxhTbUDXgxCMEvnKuk2hCjQx7DJqeolcm3Y8GI6YwkSLESY78xEhf0IjInDxOAhcWUoBbELqQESIVij7jlMhyG7wcPGbV5iHRh1fx_9B2KnDnAcN2zl8dq&cv=1&size=thumb_240_240,data/covers/RMVM_S_427e4631a6.jpg,verified_local,JPEG,720,378,45506,ae4a171abd8c96db4086e8b787ffed016055529f2b860d59104627f361a68662,2026-08-28 13:05:34
RMVM_S_429b091851,Khung Trời Ngày Xưa (25th Làn Sóng Xanh),"Isaac, Hòa Minzy",POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_42b196ffee,Vì Ngày Hôm Đó,"TAM, TooV, Bảo Jen",POP_BALLAD,True,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRg2BkaUd44PQL-m-irPSd_9bC26_DaovbXKKbPkYgOrMaS1HwhQekVBHnH7gfgtuOh15KH-3xVsYfNK4EiQ8xSVW414ArWsjz_350LgcILqMfQN5FuQiIo9bzMHlzesifrHKCHe32AotaT3G3hViJuc8iF64yHHC_V06pL0db3wt6p8dq&cv=1&size=thumb_240_240,data/covers/RMVM_S_42b196ffee.jpg,downloaded_verified,JPEG,720,378,46959,03d6b157dc0a022f8b797398df3d6c71f3803efcb07bf4ce065e31f478dbc6c0,2026-08-28 13:06:10
RMVM_S_42ca501b5d,Tiếng Quê,Lê Ngọc Thúy,BOLERO_TRUTINH,True,https://photo-playlist-zmp3.zadn.vn/s3/v2/background-playlist?src=HavtoclCgWuG7IRoYboe3BHMlJ6EdKVf5CoGUs45Kg9MXTueBGy6-G25sZfsLbkx08NQEdPMHR8Uteem9015kKxOZJfqLHEo7z-ECdG35R59sjWq9HySz1lMdcOhJd-u7joBOIbG1-i4oTm-SG06vro7pNK_JZUiXnycShdKsRSZbLLw&cv=1&size=thumb_240_240,data/covers/RMVM_S_42ca501b5d.jpg,downloaded_verified,JPEG,720,378,39627,ca0eece05ca82ebdbe054770f9fc922e2181a334eb19af9b2d591b89d48f93da,2026-08-28 13:05:44
RMVM_S_42e6607118,Xin Hãy Yêu Anh,Đăng Khôi,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_42ff8ce876,Chạm Nỗi Đau Dài (Cover),Lữ Huỳnh,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_430404078d,Bên Ai Em Cũng Ngọt Ngào,Khánh Phương,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4304c4fc9f,Đêm Tạ Tình,Như Loan,INSTRUMENTAL,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_43374524b8,Bên Em Quên Đêm Đen,"ImD, Shi-G, Tiến Dũng",POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4346b59fc4,Còn Thương Thì Không Để Em Khóc,Miu Lê,POP_BALLAD,True,https://photo-playlist-zmp3.zadn.vn/s2/v2/background-playlist?src=HavtoclCgWuG7IRp88Ee3xh299F1HUDDyunttya8hmhYp3ELYGYh2kZCDuY77wzPl9SmYeP9hGgwa362WHsg0kp7FTVNJlLJk9PrYP4Q-HNgc2JgtH_p0EsQEfAE5_LEf9btt8aRhG2rqZcIh_ebJDP5upe_QEpa0QCMF9lacCUgp88Pb0VeEInNnQamqKjI0VbMWI9z&cv=1&size=thumb_240_240,data/covers/RMVM_S_4346b59fc4.jpg,verified_local,JPEG,720,378,41439,ab721630ca76cf04352f3d71664f9ee8830122fcd45c237cbc637fdcfc9b412d,2026-08-28 13:05:34
RMVM_S_4359b27e4e,Hát Cho Uta,Phan Ann,RAP_HIPHOP,True,https://static-zmp3.zadn.vn/skins/zmp3-v6.1/images/thumb-share.jpg,data/covers/RMVM_S_4359b27e4e.jpg,downloaded_verified,JPEG,1200,630,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,2026-08-28 13:05:37
RMVM_S_435c1cc95c,Chỉ Có Tôi Mong,Thảo Wendy,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4362a8b58f,Anh Sợ Ngày Mất Em (Remix),Cao Nam Thành,DANCE_EDM,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_436ef7ad22,Nắng Lụa Vàng,Phương Thùy (Nhóm Phù Sa),BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_437563b2dd,Lặng Lẽ Bên Em,Tuấn Khang,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4397405311,Ôi Tình Yêu (Cover) (Remix),Lê Yến Vy,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4399c4cdea,Sân Khấu Buồn,Phạm Thanh Thảo,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_439f00760c,Anh Về Với Em (Liveshow Thương Quá Việt Nam 4),"Khưu Huy Vũ, Hà My, Ân Thiên Vỹ",BOLERO_TRUTINH,True,https://photo-playlist-zmp3.zadn.vn/s3/v2/background-playlist?src=HavtoclCgWuG7IRr8J0uC5YJu_aXBeZWLEK66CwkYENkQGPrT036vNc30PQA1ezmCbQOuaUVMZjm7zQn2vSNTpSEbl51XXSWDmwMfWs4MtLZ2PJr2j8DTM81aV89smrmCrR0zmYBLtPX0i_eKfa6UYTGmRanrGDmCbV3fqc62tPy7i3g1u47BZ8FYwH9fKjyC1W4T-ZJ_2OAepks5YMrBWEdRVif9AmyK9jgIhcsPPI7VPfH7JSKjoqz0O00zk5HD3rxo29z&cv=1&size=thumb_240_240,data/covers/RMVM_S_439f00760c.jpg,verified_local,JPEG,720,378,21359,4085af47fe291ebf03d8a1d7bde3583819944ff91a95f50c9afe29adf5050e8f,2026-08-28 13:05:34
RMVM_S_43a3b06a17,Mình Anh Thôi,Kuun Đức Nam,POP_BALLAD,True,https://photo-playlist-zmp3.zadn.vn/v2/background-playlist?src=HavtoclCgWuG7IRrF8FcPQ7ugMvHS2UGQVQh319nRD8WkFX06ZmWbJ7ulGfOF2ELC_Y-5LeXSiPdyhf42IqYm6JmkKPVBdENF_Rh4mKkSPOu_V5C4N5zq6hpe2zTT7V5RV6-LmvySOiaylCP2N0fnJMvlLSXaR-945fGLo6Hge-xpcqTVG&cv=1&size=thumb_240_240,data/covers/RMVM_S_43a3b06a17.jpg,downloaded_verified,JPEG,720,378,38885,34200d0e012216fa254f1a0c71bb439a8b2b463672dd757816322f427a315d62,2026-08-28 13:06:08
RMVM_S_43ab07570b,Cay Đắng Đời Tôi,Lâm Hoài Phong,BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_43b988965a,Như Mùa Tuyết Đầu Tiên (Goblin OST),"Văn Mai Hương, XHTĐRLX",POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_43bd5d51e2,Ai Chung Tình Được Mãi (Lofi Version),Thương Võ,DANCE_EDM,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_43c1fbe065,Anh Đứng Đây Từ Giờ Tới Mai,buitruonglinh,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_43d0234d6a,Cánh Võng Mẹ Ru,Đặng Thái Hiển,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_43d0cf656d,Nhớ Mưa Xưa,Khắc Triệu,BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_43e300952e,Tạm Biệt Người Anh Em,Quách Tuấn Du,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_43f2b08504,Em Chính Là Người Anh Yêu (Remix),Mạnh Tịnh,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_44007c3be0,Tôi Vẫn Tin Có Tình Yêu,Phan Đinh Tùng,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_440aa11edb,Yêu Là Gì,"Lê Tính, Châu Khải Phong",POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4415f67e5c,Gió Bay Trên Đồi,Mắt Ngọc,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_441a29ee08,Lí Do Là Gì (Air Remix),Nguyễn Vĩ,POP_BALLAD,True,https://static-zmp3.zadn.vn/skins/zmp3-v6.1/images/thumb-share.jpg,data/covers/RMVM_S_441a29ee08.jpg,verified_local,JPEG,1200,630,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,2026-08-28 13:05:34
RMVM_S_441b685106,Nóng Vãi Linh Hồn,Cao Tùng Anh,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_442cccd960,Tình Buồn Đêm Mưa,Kim Linh,BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_442ebbf998,Bỏ Đi Mà Làm Người (Kiếp Cần Sa 3),Tào Lữ Phụ,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_44327e493a,Là Anh (Lofi Version),"Phạm Lịch, BMZ",DANCE_EDM,True,https://static-zmp3.zadn.vn/skins/zmp3-v6.1/images/thumb-share.jpg,data/covers/RMVM_S_44327e493a.jpg,downloaded_verified,JPEG,1200,630,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,2026-08-28 13:05:42
RMVM_S_444f81bffa,Em Hậu Phương Anh Tuyền Tuyến,"Mai Lệ Quyên, Nguyễn Phú Quí",BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_445c6e6c90,Ngược Chiều,Fer,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_4461ff3446,Hành Trình Trên Đất Phù Sa,Xuân Mai,BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_44639baa42,Cố Gắng Quên Một Người,Dương Quang Thuật,POP_BALLAD,True,https://static-zmp3.zadn.vn/skins/zmp3-v6.1/images/thumb-share.jpg,data/covers/RMVM_S_44639baa42.jpg,downloaded_verified,JPEG,1200,630,60657,0bb01f27b5d4ba3ca60bdd6e5a1cafa67254d7d055371bb1d849aa36e35c6fde,2026-08-28 13:05:45
RMVM_S_449b5c30a8,Tết Là Đây Chứ Đâu,"Orange, Seachains",POP_BALLAD,True,https://photo-playlist-zmp3.zadn.vn/v2/background-playlist?src=HavtoclCgWuG7IRnEvVc9WTGQBODtgTbF5HWknQTuYaZ7oBoMCwk8MvJPUCOY-HZRb9buHYA-sDp137d6zUiRo1OOBaSWQmuSrmwxHhIf3yX3Mky6iYlV2G1BUuKcSmm8GiuwHQ7j6Cf3NQW5ShwP2LLEB5UXBHLvjMbaPzoo87cNVRo7Szu0Ip5RHXLwbDhhdJVfW&cv=1&size=thumb_240_240,data/covers/RMVM_S_449b5c30a8.jpg,downloaded_verified,JPEG,720,378,48730,c0d0f564c035526ba4b9b86ca1d673e3786128a108b06dcf6684d62a00c1a53c,2026-08-28 13:05:58
RMVM_S_449cbbe891,Ru Con Bắc Bộ,Thu Hiền,BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_44a0d978e0,Hình Như Em Say,NgânT,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_44a5243dfc,Anh Biết Anh Quá Đẹp Trai,"SOUND HIT, Minh Béo",POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_44a71aac7c,Nếu Anh Không Phiền,"Kaity Nguyễn, SoHo",POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_44ae3603fc,LÀM DÂU XỨ LẠ (LOFI VERSION),Bùi Phi Long,BOLERO_TRUTINH,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_44d3488b68,Tìm Đâu Một Lời Hứa,Vân Du,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_44d366970c,Không giới hạn,"Tim, Khổng Tú Quỳnh",POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_44d631dd27,Liên Khúc: Cả Nhà Thương Nhau - Nhong Nhong Nhong,Bé Minh Vy,CHILDREN,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_44dc6773b2,Chúng Ta Là Anh Em,Ngọc Turbo,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
RMVM_S_44eb3b0ccb,Ánh mắt vô tình,Tống Gia Vỹ,POP_BALLAD,True,,,no_url_indexed,,0,0,0,,2026-08-28 13:06:10
