song_id,title,artist,artist_id,genre,label_source,label_confidence,other_reason,audio_path,audio_status,lyrics_path,lyrics_status,cover_path,cover_status,release_year,year_status,tier,modality_state,dataset_version,release_year_status,release_year_source,lyrics_available,cover_available,audio_available,version_type,source,source_id
RMVM_A_VNTM_3977b162b6,Bản thu Ca trù #311,Folk Ensemble Ca Trù,ART_cdba81c8a0,FOLK_TRADITIONAL,open_vntm_dataset_cc0,1.0,,data/audio/vntm/ca_trù_311.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_traditional_recording,vntm_traditional_cc0,VNTM_CA _311
RMVM_S_34f6838951,Trái Tim Xao Động,Nguyễn Phi Hùng,ART_8b396f08ea,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_34f6838951.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZWZABFI9
RMVM_S_157effa12a,Trời Còn Làm Mưa Mãi,"Đức Vinh, Đức Hiếu",ART_031b3618c6,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_157effa12a.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZW9A87IF
RMVM_A_VNTM_99134d59e5,Bản thu Ca trù #098,Folk Ensemble Ca Trù,ART_cdba81c8a0,FOLK_TRADITIONAL,open_vntm_dataset_cc0,1.0,,data/audio/vntm/ca_trù_098.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_traditional_recording,vntm_traditional_cc0,VNTM_CA _098
RMVM_S_42127942ae,Mời Anh Về Thăm Quê Em,Giáng Tiên,ART_b1d762b0a5,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_42127942ae.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZW799Z9D
RMVM_S_b08455008d,Cô Không Kiểm Tra Bài,"Lynk Lee, Vanh Leg",ART_774ad06d9b,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_b08455008d.txt,verified_local,data/covers/RMVM_S_b08455008d.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,v1,missing,missing,1,1,0,original_recording,,Z6IC8W7C
RMVM_S_2ef802d3c5,DAY OFF - Ban Mai Thủ Đô,RPT TC,ART_fac9a78edf,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_2ef802d3c5.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZZOWDWF8
RMVM_S_ff785bda0f,Cùng Hành Quân Giữa Mùa Xuân,NSND Thanh Hoa,ART_b107f61c10,FOLK_TRADITIONAL,artist_discography_verification,0.85,,,unavailable,data/lyrics/RMVM_S_ff785bda0f.txt,verified_local,,unavailable,,missing,TIER_B,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZWZC9Z89
RMVM_A_VNTM_c6e0f40e94,Bản thu Ca trù #387,Folk Ensemble Ca Trù,ART_cdba81c8a0,FOLK_TRADITIONAL,open_vntm_dataset_cc0,1.0,,data/audio/vntm/ca_trù_387.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_traditional_recording,vntm_traditional_cc0,VNTM_CA _387
RMVM_S_4d4a9ba695,Chuyến Bay Thao Thức / 失眠飞行,"Thẩm Dĩ Thành, tiết minh viện",ART_ba2d6c6482,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_4d4a9ba695.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,ZZDE7UOU
RMVM_S_7936bd3cdb,Liên Khúc Ngỏ Lời,"Đặng Trí Trung, Võ Lam Phương",ART_1980383c03,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,,unavailable,data/covers/RMVM_S_7936bd3cdb.jpg,verified_local,,missing,TIER_B,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,Z6WCOZUF
RMVM_S_720aa07615,Không Bao Giờ Quên Anh,"BeeBoss, Anh Thư",ART_4fe5073341,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_720aa07615.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,Z6DDF8UI
RMVM_S_3218e8bd2b,Đón Xuân Rộn Ràng,Trần Văn Nhật,ART_aac74fa7cf,DANCE_EDM,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3218e8bd2b.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,Z60EOE00
RMVM_S_a7aaaa0e51,Ấm No Đời Đời,"Đoàn Thúy Trang, BigDaddy",ART_e87bcb8c48,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_a7aaaa0e51.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZW9EWBAZ
RMVM_S_7d657c6292,Tân Cổ Bạc Trắng Lửa Hồng,"Nguyên Hùng, Hồng Yến",ART_4ef9fcdfe3,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_7d657c6292.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZW7C8Z77
RMVM_S_7c04578685,Chắc Có Lẽ Em Đã Quên,erdivii,ART_3780f71251,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_7c04578685.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,Z7B77AA6
RMVM_S_3ecbff600d,Hãy Cứ Vui Như Mọi Ngày,Huy MC,ART_e62962d06d,NHAC_TRINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_3ecbff600d.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZWDIAOEO
RMVM_S_7d49a4f6c8,Biến Tan,Hoàng Hải Thoại,ART_543ee43287,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_7d49a4f6c8.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZW9C7AED
RMVM_S_bb4fbc4927,Chuyện Nắng Mưa (Remix Version),"Khởi My, Kelvin Khánh",ART_86ff0b61f7,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_bb4fbc4927.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZW9DBC7A
RMVM_S_01179300e4,AI KHỔ VÌ AI (LOFI VERSION),Bùi Phi Long,ART_725ffd36a2,FOLK_TRADITIONAL,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_01179300e4.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,Z76C8EF6
RMVM_S_467e1e0727,Hà Nội Em Và Mùa Xuân,Quang Minh,ART_cc46c9819e,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_467e1e0727.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZW7867B8
RMVM_A_OPEN_f250a953af,Bản thu Đồng dao Dân gian #047,Đội Sơn Ca Thiếu nhi,ART_87a7105c70,CHILDREN,open_academic_audio_corpus,0.95,,data/audio/open_children/047.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_acoustic_recording,open_academic_corpus,OPEN_CHI_047
RMVM_S_671ab31fb3,Khúc Hát Dựng Xây Nông Thôn Mới,"Phan Tuấn, Hoài Tâm",ART_ef1e42afee,FOLK_TRADITIONAL,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_671ab31fb3.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,Z6Z8ZCO8
RMVM_MB_b67cf8600b,Mộng du (remix),Microwave,ART_6cfaeb6caa,ROCK,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2005.0,verified,TIER_B,METADATA_ONLY,v1,verified,verified_crawl,0,0,0,original_recording,,e19c94a2-c9cf-4e81-8e65-94db8cb8f3ae
RMVM_A_OPEN_ce2af5d45d,Bản thu Đồng dao Dân gian #033,Đội Sơn Ca Thiếu nhi,ART_87a7105c70,CHILDREN,open_academic_audio_corpus,0.95,,data/audio/open_children/033.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_acoustic_recording,open_academic_corpus,OPEN_CHI_033
RMVM_A_OPEN_f0c3a0af0a,Độc tấu Nhạc cụ Dân gian #101,Dàn nhạc Dân tộc Việt Nam,ART_66d9651d94,INSTRUMENTAL,open_academic_audio_corpus,0.95,,data/audio/open_instrumental/101.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_acoustic_recording,open_academic_corpus,OPEN_INS_101
RMVM_A_VNTM_d1923d9c35,Bản thu Dân ca quan họ #308,Liền Anh Liền Chị Bắc Ninh,ART_2edd7c38a5,FOLK_TRADITIONAL,open_vntm_dataset_cc0,1.0,,data/audio/vntm/dân_ca_quan_họ_308.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_traditional_recording,vntm_traditional_cc0,VNTM_DÂN_308
RMVM_S_c5ad942410,Tự Nhiên Bị Thôi Miên,"Thảo Phạm, DT",ART_5b1b31ed0f,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c5ad942410.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,Z68DE60D
RMVM_S_22afb3b9ce,Cho Đến Mãi Về Sau,Khải,ART_f9eadfe4de,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_22afb3b9ce.txt,verified_local,data/covers/RMVM_S_22afb3b9ce.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,v1,missing,missing,1,1,0,original_recording,,ZZI76DZ7
RMVM_A_VNTM_d4c2552e10,Bản thu Chèo #165,Đoàn Chèo Dân Gian,ART_e0416c9791,FOLK_TRADITIONAL,open_vntm_dataset_cc0,1.0,,data/audio/vntm/chèo_165.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_traditional_recording,vntm_traditional_cc0,VNTM_CHÈ_165
RMVM_S_b91762c950,Giấc Mơ Tuổi Thơ,"Lil Shady, Zenky, Diby",ART_57255ddf32,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_b91762c950.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZW9FDEOA
RMVM_A_VNTM_5efefc2015,Bản thu Dân ca quan họ #237,Liền Anh Liền Chị Bắc Ninh,ART_2edd7c38a5,FOLK_TRADITIONAL,open_vntm_dataset_cc0,1.0,,data/audio/vntm/dân_ca_quan_họ_237.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_traditional_recording,vntm_traditional_cc0,VNTM_DÂN_237
RMVM_S_53b8a7533d,Thanh Xuân,"Andy Vũ, Phaos, Lăng LD",ART_8fcb89b222,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_53b8a7533d.txt,verified_local,data/covers/RMVM_S_53b8a7533d.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,v1,missing,missing,1,1,0,original_recording,,Z6UCE89W
RMVM_MB_cb5cec611c,Just You,Wowy,ART_074d76b1a4,RAP_HIPHOP,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2015.0,verified,TIER_B,METADATA_ONLY,v1,verified,verified_crawl,0,0,0,original_recording,,55aa8516-516c-4f0f-901b-ef9cbdb74dee
RMVM_S_491bbcfbbf,Chờ Đông,Bảo Hân Bolero,ART_f69e0baf38,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_491bbcfbbf.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZZEAAWEB
RMVM_S_92a7766f31,Anh Đang Nơi Đâu,Hoàng Duyên,ART_c470a55db0,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_92a7766f31.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,Z6CIO0UO
RMVM_S_7df9cd5337,Thở Đều Em Nhé,Thanh Ngọc,ART_55a2673c86,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_7df9cd5337.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZW786FAU
RMVM_S_eb2eec896c,Người Quảng Ngãi Chào Xuân (Remix 2021),Trường Kha,ART_abe0f2439b,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_eb2eec896c.txt,verified_local,,unavailable,2021.0,verified,TIER_A,LYRICS_ONLY,v1,verified,verified_crawl,1,0,0,original_recording,,ZO86IO06
RMVM_S_cf5ac20029,Mùa Đông Tim Anh Lại Khóc,Tam Hổ,ART_63290c924d,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_cf5ac20029.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZW6EC7BO
RMVM_S_8eda89bd09,Giấc Mơ Xa,Khánh Phương,ART_a36111936d,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_8eda89bd09.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZWD97BFD
RMVM_S_373efce170,Em Lại Nhớ Anh Nữa Rồi,"Lynk Lee, A.C Xuân Tài",ART_3823cf7bdd,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_373efce170.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,Z777FAWB
RMVM_S_5e38a16fa4,Dõi Theo Nỗi Đau,AndyShin,ART_902cc33a81,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5e38a16fa4.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZWAEUUEZ
RMVM_A_VNTM_9a13a2a242,Bản thu Chầu văn #354,Nghệ Nhân Hát Văn,ART_b40cd2473d,FOLK_TRADITIONAL,open_vntm_dataset_cc0,1.0,,data/audio/vntm/chầu_văn_354.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_traditional_recording,vntm_traditional_cc0,VNTM_CHẦ_354
RMVM_A_VNTM_51cf8e314f,Bản thu Chầu văn #089,Nghệ Nhân Hát Văn,ART_b40cd2473d,FOLK_TRADITIONAL,open_vntm_dataset_cc0,1.0,,data/audio/vntm/chầu_văn_089.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_traditional_recording,vntm_traditional_cc0,VNTM_CHẦ_089
RMVM_S_5eadb67d16,Và như thế em chờ (Solo version),Thanh Ngọc,ART_55a2673c86,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_5eadb67d16.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,Z6BWE9C6
RMVM_A_OPEN_d7ffd58bd7,Ca khúc Kháng chiến Truyền thống #052,Hợp xướng Quân đội Nhân dân,ART_ddd3111947,REVOLUTIONARY,open_academic_audio_corpus,0.95,,data/audio/open_revolutionary/052.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_acoustic_recording,open_academic_corpus,OPEN_REV_052
RMVM_S_07ff6b172a,Cha Yêu Mẹ Yêu,"Đức Hưng, Y Jang Tuyn",ART_a88cb1d295,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_07ff6b172a.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZW9DUBDU
RMVM_A_VNTM_635a0206c4,Bản thu Dân ca quan họ #290,Liền Anh Liền Chị Bắc Ninh,ART_2edd7c38a5,FOLK_TRADITIONAL,open_vntm_dataset_cc0,1.0,,data/audio/vntm/dân_ca_quan_họ_290.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_traditional_recording,vntm_traditional_cc0,VNTM_DÂN_290
RMVM_S_31a2bbff4e,Đảo Không Người,Ngô Anh Đạt,ART_501c1c6947,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_31a2bbff4e.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZZ0AE608
RMVM_S_f59ab74440,Đời Vẫn Buồn Xót Xa,Hương Thơ,ART_bd18ccc8e3,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_f59ab74440.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZWADIO6U
RMVM_A_VNTM_6dbbef8f33,Bản thu Hát xẩm #035,Chiếu Xẩm Hà Thành,ART_d44fa102f0,FOLK_TRADITIONAL,open_vntm_dataset_cc0,1.0,,data/audio/vntm/hát_xẩm_035.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_traditional_recording,vntm_traditional_cc0,VNTM_HÁT_035
RMVM_S_179714fe73,Đâu Ai Cần,"Machiot, Wxrdie",ART_1e5f190f88,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_179714fe73.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZZE6DD76
RMVM_S_c70b7d4b3b,Anh Luôn Tin,Khánh Phương,ART_a36111936d,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_c70b7d4b3b.txt,verified_local,data/covers/RMVM_S_c70b7d4b3b.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,v1,missing,missing,1,1,0,original_recording,,ZWD7AO7F
RMVM_S_057282a987,Café Đắng,Thiên Kim,ART_941c26b730,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,data/lyrics/RMVM_S_057282a987.txt,verified_local,,unavailable,,missing,TIER_B,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZWZAD008
RMVM_S_190530b0b0,Những Giấc Mơ Dịu Dàng,Song Huy,ART_c79c74878b,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_190530b0b0.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZWZBFDAU
RMVM_MB_8bf7711154,Đất nước,Quang Thọ,ART_a9ce8fc0ed,REVOLUTIONARY,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,2001.0,verified,TIER_B,METADATA_ONLY,v1,verified,verified_crawl,0,0,0,original_recording,,7dee0ef3-8382-41e9-94d6-bba70d9f4b3b
RMVM_A_VNTM_4ea360236c,Bản thu Chầu văn #049,Nghệ Nhân Hát Văn,ART_b40cd2473d,FOLK_TRADITIONAL,open_vntm_dataset_cc0,1.0,,data/audio/vntm/chầu_văn_049.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_traditional_recording,vntm_traditional_cc0,VNTM_CHẦ_049
RMVM_S_ca17080aef,Anh Mới Chính Là Người Em Yêu Remix - TD Remix Ft Minh TiếnL Remix,Minh TiếnL,ART_fbd6d7ed12,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_ca17080aef.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,Z6UAC99F
RMVM_A_OPEN_db5024868c,Bản thu Rock Thể nghiệm #039,Ban nhạc Rock Độc lập Việt Nam,ART_c16400916b,ROCK,open_academic_audio_corpus,0.95,,data/audio/open_rock/039.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_acoustic_recording,open_academic_corpus,OPEN_ROC_039
RMVM_A_VNTM_57c2403b71,Bản thu Chầu văn #384,Nghệ Nhân Hát Văn,ART_b40cd2473d,FOLK_TRADITIONAL,open_vntm_dataset_cc0,1.0,,data/audio/vntm/chầu_văn_384.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_traditional_recording,vntm_traditional_cc0,VNTM_CHẦ_384
RMVM_A_VNTM_3e91a1b753,Bản thu Dân ca quan họ #016,Liền Anh Liền Chị Bắc Ninh,ART_2edd7c38a5,FOLK_TRADITIONAL,open_vntm_dataset_cc0,1.0,,data/audio/vntm/dân_ca_quan_họ_016.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_traditional_recording,vntm_traditional_cc0,VNTM_DÂN_016
RMVM_S_41795f299e,Cầu Xin Suốt Đời Bình Yên,Bảo Hân,ART_2c2a520f17,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,data/lyrics/RMVM_S_41795f299e.txt,verified_local,,unavailable,,missing,TIER_B,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZW78D7ZF
RMVM_S_2730bc1ad5,Nỗi Nhớ Không Anh (Beat),Phương Trinh Jolie,ART_0cb393276a,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_2730bc1ad5.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZW789CZW
RMVM_S_a413110290,Còn Lại Chút Tình Người,Thái Sơn,ART_a32e52f007,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_a413110290.txt,verified_local,data/covers/RMVM_S_a413110290.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,v1,missing,missing,1,1,0,original_recording,,Z6AC6CZA
RMVM_S_78dec47ce6,Chúng Ta Còn Lại Gì,"MR Bi, DSWAG, KaWaiiBi",ART_bf135a7c95,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_78dec47ce6.txt,verified_local,data/covers/RMVM_S_78dec47ce6.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,v1,missing,missing,1,1,0,original_recording,,ZZ9DOICF
RMVM_S_2136f20871,Em mang giấc mơ anh về đâu,Nhật Tinh Anh,ART_497554b7f8,POP_BALLAD,vietlyrics_curated,0.95,,,missing_unmaterialized,,missing,,missing,,missing,TIER_A,XXX,v2,missing,missing,0,0,0,original_recording,sunbv56_song_dataset+vietlyrics,ZW786709
RMVM_S_4517663617,Xin Mẹ Cha An Lòng,Hoàng Chiến,ART_4be523ecae,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_4517663617.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZW9E0BIC
RMVM_S_65f9225e2a,Chiều Chiều,Long Nhật,ART_be7a07d976,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_65f9225e2a.txt,verified_local,data/covers/RMVM_S_65f9225e2a.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,v1,missing,missing,1,1,0,original_recording,,ZW6CFZ8D
RMVM_S_fb61c893ee,Mười Đầu Ngón Tay,Hoàng Lan,ART_c2caa94ac6,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,data/lyrics/RMVM_S_fb61c893ee.txt,verified_local,,unavailable,,missing,TIER_B,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZWZAD0U8
RMVM_S_b25af1856c,Cố Giấu,Nguyễn Đức Quân,ART_dff77d3e7d,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_b25af1856c.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZWAEW09E
RMVM_MB_21646e7cc4,Tiếng Chim Đa Đa,Quang Linh,ART_3a6003b287,FOLK_TRADITIONAL,musicbrainz_artist_discography,0.85,,,unavailable,,unavailable,,unavailable,1999.0,verified,TIER_B,METADATA_ONLY,v1,verified,verified_crawl,0,0,0,original_recording,,b86d0163-cd83-4b3e-9bc3-08f85cf07184
RMVM_S_e8e3154f3a,Trên Dòng Sông Nhỏ,Nhiều nghệ sĩ,ART_736b531937,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_e8e3154f3a.txt,verified_local,data/covers/RMVM_S_e8e3154f3a.jpg,verified_local,,missing,TIER_A,LYRICS_COVER,v1,missing,missing,1,1,0,original_recording,,ZW788ACC
RMVM_S_105559328a,Đông Và Anh,"Thái Đinh, BMZ",ART_b8922a1f61,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_105559328a.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,Z6W9IUFD
RMVM_S_da71394d09,Tháng 7 Của Anh (Masew Mix),"Khói, Masew",ART_35657d6229,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,data/lyrics/RMVM_S_da71394d09.txt,verified_local,,unavailable,,missing,TIER_A,LYRICS_ONLY,v1,missing,missing,1,0,0,original_recording,,ZW8I8007
RMVM_A_VNTM_839c1cccf9,Bản thu Chầu văn #289,Nghệ Nhân Hát Văn,ART_b40cd2473d,FOLK_TRADITIONAL,open_vntm_dataset_cc0,1.0,,data/audio/vntm/chầu_văn_289.wav,verified_open_audio,,missing_unmaterialized,,missing_unmaterialized,,missing,TIER_A,XXA,v4,missing,missing,0,0,1,open_traditional_recording,vntm_traditional_cc0,VNTM_CHẦ_289
