song_id,title,artist,artist_id,genre,raw_genre,source_genre,tier,label_source,label_confidence,release_year,has_audio,has_lyrics,has_cover,is_full_multimodal,modality_pattern,physical_quality_status,audio_path,lyrics_path,cover_path,source_url,source_id
RMVM_S_a65c13574f,Chuyện Tình Bên Ao Cá,"Quang Linh, Cẩm Ly",ART_e628d0d156,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_a65c13574f.txt,,https://a128-z3.zmdcdn.me/e5a83409efcae0716ae7889e56c681b0?authen=exp=1772902664~acl=/e5a83409efcae0716ae7889e56c681b0*~hmac=4e0c51deb15827e7dc6f0fc5c7cb9270,ZW78O967
RMVM_S_253e0a8ce8,Anh Đâu Đợi Nổi Một Cơn Mưa,Khói,ART_44fe5350a5,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_253e0a8ce8.txt,,https://a128-z3.zmdcdn.me/ae148e3f27e36d4c1f4d2047b94aedf2?authen=exp=1772902664~acl=/ae148e3f27e36d4c1f4d2047b94aedf2*~hmac=40108740e36c22df1a2e5093602a8e09,ZZCIOFUC
RMVM_S_b98c14a2cf,Vọng Cổ Tình Xuân,Hằng Ni,ART_7c47accb35,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_b98c14a2cf.txt,,https://a128-z3.zmdcdn.me/fed81d5d9e49ba034fcd4d7308b9bdc1?authen=exp=1772902664~acl=/fed81d5d9e49ba034fcd4d7308b9bdc1*~hmac=94418c4a35f3f97352774b72d1b6bb57,ZW9FWZI8
RMVM_S_d6e9c6f478,Đường Nào Em Đi,Hoàng Châu,ART_b1a63e3d25,BOLERO_TRUTINH,trữ tình & bolero,trữ tình & bolero,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_d6e9c6f478.txt,,https://a128-z3.zmdcdn.me/7d7075b2c10a4962170070d8adbdd8af?authen=exp=1772902665~acl=/7d7075b2c10a4962170070d8adbdd8af*~hmac=df0941b57951b961e293c6439a6068b3,ZW8WCF00
RMVM_S_184d75f3f7,Tự Hào Là Người Bắc Giang,Lis Shangin,ART_0d8f1e36a1,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_184d75f3f7.txt,,https://a128-z3.zmdcdn.me/ba2f3b0af0da71329ddbf21702a0ea73?authen=exp=1772902669~acl=/ba2f3b0af0da71329ddbf21702a0ea73*~hmac=3839104be380f1727068ac3168d9700c,ZWAD8UFI
RMVM_S_55c16bc708,Anh Biết Anh Đang Sai,"Hazel, Minh Vũ",ART_e2f8eae1d0,RAP_HIPHOP,rap việt,rap việt,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_55c16bc708.txt,,https://a128-z3.zmdcdn.me/6cb717039fb0fe3c4477fa4fa9baea73?authen=exp=1772902666~acl=/6cb717039fb0fe3c4477fa4fa9baea73*~hmac=cc53beaa35673a263aed8929de67682d,Z6WZUAU9
RMVM_S_607ba1808f,Tâm Thư Cha Mẹ Gửi Cho Con,Vũ Hoàng,ART_cbaf0965d0,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_607ba1808f.txt,,https://a128-z3.zmdcdn.me/deb1ae4ae3d4d4d41b42c0e8c161ab1c?authen=exp=1772902668~acl=/deb1ae4ae3d4d4d41b42c0e8c161ab1c*~hmac=8ba2040fef949e18f5b869fac668134f,ZUZCF8O9
RMVM_S_f77b52afbf,Chú Ếch Con,Bé Thảo Như,ART_cf5336ec5d,CHILDREN,nhạc thiếu nhi,nhạc thiếu nhi,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_f77b52afbf.txt,,https://a128-z3.zmdcdn.me/ffc9b150ac4222752ad68af076fa2388?authen=exp=1772902671~acl=/ffc9b150ac4222752ad68af076fa2388*~hmac=57bd4f475af3098e9d40992c75ae0bbf,Z6IE9DF7
RMVM_S_074b230dd9,Ai Gieo Thương Nhớ,Quách Tuấn Du,ART_9485266b7d,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_074b230dd9.txt,,https://a128-z3.zmdcdn.me/51bcd2cb4640b16aeeee24ca5d8c7672?authen=exp=1772902679~acl=/51bcd2cb4640b16aeeee24ca5d8c7672*~hmac=8603a2450641e99c978308e0cb0502ab,ZWAFCI90
RMVM_S_a5da0720c4,Bỏ Lại Phía Sau,Thái Trinh,ART_d9b30c7122,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_a5da0720c4.txt,,https://a128-z3.zmdcdn.me/a218e7c63044626c167f64d229a08ff2?authen=exp=1772902678~acl=/a218e7c63044626c167f64d229a08ff2*~hmac=35817d00d573da5a325c94b0ff9be39c,ZW77FUCB
RMVM_S_6e9260a69a,Bạc Phận – Dạ Cổ Hoài,Hoàn Lâm,ART_7412e37659,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_6e9260a69a.txt,,https://a128-z3.zmdcdn.me/d1743714263d2507148627366d4aa6b8?authen=exp=1772902676~acl=/d1743714263d2507148627366d4aa6b8*~hmac=e2026c59429883362a304c7a17c9a024,ZWADEFZI
RMVM_S_5f7ca11a7d,Cảm Xúc Từ Câu Hò Điệu Ví,Trang Dung,ART_aa5854f4a9,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_5f7ca11a7d.txt,,https://a128-z3.zmdcdn.me/9eda53d5f46e97b7120e1f012628ca0a?authen=exp=1772902679~acl=/9eda53d5f46e97b7120e1f012628ca0a*~hmac=f7a976ce7864979f99e56b1192b07bbf,ZWCI6EEO
RMVM_S_38486ac04f,Bây Giờ Thì,"DatKaa, QT Beatz",ART_a13bd10b09,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_38486ac04f.txt,,https://a128-z3.zmdcdn.me/2b68655809147b837a83ad28f9f02bf2?authen=exp=1772902676~acl=/2b68655809147b837a83ad28f9f02bf2*~hmac=1a9bcaddd34c844220fdfa232fc72197,Z7I0O7BU
RMVM_S_ed9cb60792,Duyên Bẽ Bàng,Long Đẹp Trai,ART_89f990d122,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_ed9cb60792.txt,,https://a128-z3.zmdcdn.me/f2a34bd42df52b56d41c5f0a808108ea?authen=exp=1772902680~acl=/f2a34bd42df52b56d41c5f0a808108ea*~hmac=feca46093318f4a0109ae2e3aee0f59f,Z6ODEFCF
RMVM_S_9c72d1b847,Thương Quá Mẹ Ơi,Nhật Phát,ART_f0319698ec,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_9c72d1b847.txt,,https://a128-z3.zmdcdn.me/abc7cc6fe62138c8bdd41e2972a968c4?authen=exp=1772902680~acl=/abc7cc6fe62138c8bdd41e2972a968c4*~hmac=a160ba97757b45c32a5674b8eaaf242c,ZZF998F9
RMVM_S_bdc35bd3f1,LK Cánh Hoa Yêu – Màu Tím Pensee,Như Quỳnh,ART_6fdf755d8a,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_bdc35bd3f1.txt,,https://a128-z3.zmdcdn.me/0e405f22bc254a6c70dfe1b9b091f0fc?authen=exp=1772902687~acl=/0e405f22bc254a6c70dfe1b9b091f0fc*~hmac=0d0f2b1c2c24e4b8aae5ed7b1ae869fd,Z6609IZA
RMVM_S_55da9cd113,Bạc Liêu Quê Mình,Kim Linh,ART_e4bd38b781,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_55da9cd113.txt,,https://a128-z3.zmdcdn.me/9667d5daaa41bc3fbe03726994628ede?authen=exp=1772902690~acl=/9667d5daaa41bc3fbe03726994628ede*~hmac=07179238c4720e14a602e4096bc33c71,ZW8IEDUF
RMVM_S_147c9deafa,Giá Băng Như Mặt Trăng,Nhiều nghệ sĩ,ART_736b531937,RAP_HIPHOP,rap việt,rap việt,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_147c9deafa.txt,,https://a128-z3.zmdcdn.me/793e87575ce8b41c613a0f7b7afc58d3?authen=exp=1772539638~acl=/793e87575ce8b41c613a0f7b7afc58d3*~hmac=e14e6d01c413e77a6a26789bb2e94cdb,ZZBZI8F6
RMVM_S_3a36b5c774,Ai Bình Yên Hơn Ai Đậm Sâu Hơn,"Dương Yến Phi, NH4T",ART_17d2b27356,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_3a36b5c774.txt,,https://a128-z3.zmdcdn.me/fd3c92e4004084e36e0b3f740403935a?authen=exp=1772902691~acl=/fd3c92e4004084e36e0b3f740403935a*~hmac=0cf886797d7ab1708a32e439e5255abb,Z6I78I0D
RMVM_S_7be84a7266,Mai Em Về Bên Ấy,Ngọc Hân,ART_e908c009ec,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_7be84a7266.txt,,https://a128-z3.zmdcdn.me/1041f9bda591b473b237ddcd76158d63?authen=exp=1772902690~acl=/1041f9bda591b473b237ddcd76158d63*~hmac=8d4cc410da8a2b9e86b792321b32898e,ZU7CWAF6
RMVM_S_a9837822ff,Rừng Xanh Vang Tiếng Ta Lư,Thanh Hương,ART_ebd4f9bdbe,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_a9837822ff.txt,,https://a128-z3.zmdcdn.me/9e0e37eeeda05787005d93b8893735c8?authen=exp=1772902689~acl=/9e0e37eeeda05787005d93b8893735c8*~hmac=72a9b62ab183741d341ceb1d0950154c,Z6AC6BEZ
RMVM_S_733c113ce8,Liên Khúc Chiều Cuối Tuần,"Khưu Huy Vũ, Saka Trương Tuyền",ART_968b12e52c,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,2021.0,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_733c113ce8.txt,,https://a128-z3.zmdcdn.me/df1b97f247bdcf2ce37a56bce8c3a7b4?authen=exp=1772539678~acl=/df1b97f247bdcf2ce37a56bce8c3a7b4*~hmac=c718c241a3dd1a69cd98e9f1de30d48f,ZO6FDOIO
RMVM_S_d9f987c7f0,Không Thành Đôi (Đạt R Remix),"Bình Boo, HOA HỒNG DẠI MUSIC",ART_d97a6bd476,DANCE_EDM,dance việt,dance việt,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_d9f987c7f0.txt,,https://a128-z3.zmdcdn.me/f89001deebbe15ba49832ca32b062708?authen=exp=1772902692~acl=/f89001deebbe15ba49832ca32b062708*~hmac=cb8a5f5afe699da67e46a907f9e327ad,ZZD89DDU
RMVM_S_c9b901b5f0,Người Cùng Cảnh Ngộ,"Nguyên Khang, Lương Bích Hữu, Hamlet Trương",ART_6b8f263176,RAP_HIPHOP,rap việt,rap việt,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_c9b901b5f0.txt,,https://a128-z3.zmdcdn.me/551c31f88f28e6b54766e587530d7f04?authen=exp=1772902692~acl=/551c31f88f28e6b54766e587530d7f04*~hmac=970053504dd4fae553796a05bb39f459,Z69UD06U
RMVM_S_4bd2e7fdcd,Cùng Một Chữ Tình,Hà Thanh Tâm,ART_742f641699,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_4bd2e7fdcd.txt,,https://a128-z3.zmdcdn.me/ce58049e3b645b73380011c085f060d7?authen=exp=1772902696~acl=/ce58049e3b645b73380011c085f060d7*~hmac=3d6915e3dc25e6347addb5bbc84118e2,Z6BU0Z9O
RMVM_S_da3e5f951d,Chưa Từng Luyến Tiếc,3X3 Band,ART_3e4b17cea3,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_da3e5f951d.txt,,https://a128-z3.zmdcdn.me/a09c586c8eb73fdb00ce0f4aa440bebf?authen=exp=1772902699~acl=/a09c586c8eb73fdb00ce0f4aa440bebf*~hmac=f96e05d20fdbd11c22193cb658aeef26,ZWD6ED7I
RMVM_S_06b482e1cd,Cần,Xanh 8+1,ART_a5bbe2f94d,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_06b482e1cd.txt,,https://a128-z3.zmdcdn.me/00db9ce8d182f4d4049fbc2a1be6bd74?authen=exp=1772539717~acl=/00db9ce8d182f4d4049fbc2a1be6bd74*~hmac=3ce48332291a82b43469c3a80478ce76,ZUFO777A
RMVM_S_c8f26da1f3,ABCDEFA!,Nhiều nghệ sĩ,ART_736b531937,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_c8f26da1f3.txt,,https://a128-z3.zmdcdn.me/35b70744c652c4d657fe977448aed35c?authen=exp=1772902702~acl=/35b70744c652c4d657fe977448aed35c*~hmac=313d0c2fa9c551b9437e80a0901c076a,Z6E7AE8C
RMVM_S_5005f18075,Chầm Chậm Cùng Anh,A.C Xuân Tài,ART_69189da7a6,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_5005f18075.txt,,https://a128-z3.zmdcdn.me/17e3b2c85749c644d854f70b14b6f97e?authen=exp=1772902701~acl=/17e3b2c85749c644d854f70b14b6f97e*~hmac=38adf7713233a47fad734b346cc2e60e,ZZEEABIZ
RMVM_S_3dc4455a1d,Con Diều Của Mẹ,"Hoàng Minh, Nhóm Khoái Văn Nghệ",ART_cd1d4e7ee2,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_3dc4455a1d.txt,,https://a128-z3.zmdcdn.me/55f70ef9223b7ae12dcbfb1d7a9dd6f6?authen=exp=1772902704~acl=/55f70ef9223b7ae12dcbfb1d7a9dd6f6*~hmac=d6e9364fea03e1b6c73018091f4b0dc9,Z689ZEOA
RMVM_S_45e46b4bab,Gửi Nắng Xuân Về,Uyên Linh,ART_d2bb88ab5c,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_45e46b4bab.txt,,https://a128-z3.zmdcdn.me/94a5f395b246d8b51579e2bd1a999722?authen=exp=1772902713~acl=/94a5f395b246d8b51579e2bd1a999722*~hmac=0c638099ae4af6eeeb40747e86806296,ZZW766IA
RMVM_S_4223b8d503,Dòng tin nhắn cuối,"Phongkhin, 1DEE",ART_18f3f9b66c,RAP_HIPHOP,rap việt,rap việt,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_4223b8d503.txt,,https://a128-z3.zmdcdn.me/6245547a8cdbd5a0ffd0cca136fc732e?authen=exp=1772902714~acl=/6245547a8cdbd5a0ffd0cca136fc732e*~hmac=610c144681463dd33cfd51744affe10a,Z6F6089D
RMVM_S_acaab1677a,Giản Đơn Một Hạnh Phúc,Khánh Phương,ART_a36111936d,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_acaab1677a.txt,,https://a128-z3.zmdcdn.me/cbc82418f8b25ea3b7c20ac04b1ff634?authen=exp=1772902711~acl=/cbc82418f8b25ea3b7c20ac04b1ff634*~hmac=5a7f3854048ff0f9f9dd1ce234966bff,ZW9BCUD7
RMVM_S_0a8cd686e5,Bỏ Lỡ Nhau Rồi,A.C Xuân Tài,ART_69189da7a6,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_0a8cd686e5.txt,,https://a128-z3.zmdcdn.me/6f65173b9a737df6ffc8d954f1c23050?authen=exp=1772539784~acl=/6f65173b9a737df6ffc8d954f1c23050*~hmac=1e263c697b2df5f155979b135ceea696,ZO9CBDF9
RMVM_S_f868bd4537,Đời Mà Ai Không Dẫm Gai,Lâm Chấn Huy,ART_6c383e0ed1,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_f868bd4537.txt,,https://a128-z3.zmdcdn.me/8134aa56292e1c957714e71566bcb075?authen=exp=1772902713~acl=/8134aa56292e1c957714e71566bcb075*~hmac=8effd1b87676b1caa9c32813c0432154,ZZEWD6UF
RMVM_S_dc2abba692,Tim Anh Vỡ Đôi,"DeeTee, K",ART_0575cf71af,RAP_HIPHOP,rap việt,rap việt,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_dc2abba692.txt,,https://a128-z3.zmdcdn.me/552e5619b8f7100a5154d66394569f99?authen=exp=1772902714~acl=/552e5619b8f7100a5154d66394569f99*~hmac=deb7339ac2f7db1820cd089c7e6e4655,ZZADUU00
RMVM_S_a445d66eeb,Biết Bao Giờ Trở Lại,Lân Nhã,ART_62dcd39a34,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_a445d66eeb.txt,,https://a128-z3.zmdcdn.me/0537984d7d078a5d21253516ffcd2390?authen=exp=1772902714~acl=/0537984d7d078a5d21253516ffcd2390*~hmac=e8cec72149645ca652dba45238d5a2af,Z6IEB7A7
RMVM_S_76ed3eb470,TÌnh Thương Mến Thương (WRC REMIX),"ZIN MEDIA, Minh Giang, Trường Lê",ART_844943a3f2,DANCE_EDM,dance việt,dance việt,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_76ed3eb470.txt,,https://a128-z3.zmdcdn.me/931900f57cb7e043c82fc03fc16b5a01?authen=exp=1772902717~acl=/931900f57cb7e043c82fc03fc16b5a01*~hmac=3b63f1f9d3c341372c64d7e8856e5707,ZZDACI9E
RMVM_S_a8070ac446,Liên Khúc Dìu Người Tôi Yêu,"Đan Nguyên, Bằng Kiều, Quang Lê",ART_f52404d6a3,INSTRUMENTAL,new age / world music,new age / world music,TIER_B,source_tag_verification,0.85,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_a8070ac446.txt,,https://a128-z3.zmdcdn.me/0711e70f244c75cab151fce707fb2c12?authen=exp=1772902452~acl=/0711e70f244c75cab151fce707fb2c12*~hmac=3cb5bdb4737a9e073ab9b396e99b6879,ZOFB0WZ0
RMVM_S_fe45044e55,Chợt Nhớ & Tình Trái Ngang,"Lam Anh, Trần Thái Hòa",ART_3cecc8d665,INSTRUMENTAL,new age / world music,new age / world music,TIER_B,source_tag_verification,0.85,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_fe45044e55.txt,,https://a128-z3.zmdcdn.me/a318c3cea3af0d3a40416c5a5f5b6be2?authen=exp=1772902721~acl=/a318c3cea3af0d3a40416c5a5f5b6be2*~hmac=738b33fbc527c2b15d95395f8ae6092e,ZW6CB6E9
RMVM_S_21d1d9efd8,Đêm Hội Phố Hoài,Trường Kha,ART_abe0f2439b,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_21d1d9efd8.txt,,https://a128-z3.zmdcdn.me/269439a504bade21476e989a21f7bf0d?authen=exp=1772539834~acl=/269439a504bade21476e989a21f7bf0d*~hmac=de04f0f24de255477263e4bb8b968697,ZO86IO08
RMVM_S_2c0273773d,Em Tưởng Tôi Là Ai,Thái Phong Vũ,ART_af360fbe16,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_2c0273773d.txt,,https://a128-z3.zmdcdn.me/493ce58ed060a2240a45dde39790ae4c?authen=exp=1772902723~acl=/493ce58ed060a2240a45dde39790ae4c*~hmac=66c7514d6a5178116f4e5f0753495916,ZW6I06WW
RMVM_S_ecd67b2b7a,Đêm Linh Thánh,Mỹ Tâm,ART_0754088677,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_ecd67b2b7a.txt,,https://a128-z3.zmdcdn.me/e1e241c0eee01b1423431607a38ddcae?authen=exp=1772902725~acl=/e1e241c0eee01b1423431607a38ddcae*~hmac=ae8edf4536cdef31ba4551be6a77884b,ZW786WCC
RMVM_S_6f919b6b62,Bước Qua Nước Mắt,Thanh Bình,ART_c5a6e2b1f2,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_6f919b6b62.txt,,https://a128-z3.zmdcdn.me/a82806a3e0596b5c590e8f2399aa1482?authen=exp=1772902726~acl=/a82806a3e0596b5c590e8f2399aa1482*~hmac=89ed46f4605230a6c53c3c2254aa5ba0,Z6766O7C
RMVM_S_d13ca6416e,Chỉ Có Thể Là Anh,TRANG,ART_c786f96bb9,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_d13ca6416e.txt,,https://a128-z3.zmdcdn.me/35906f4713d49623fd99a44567e1f095?authen=exp=1772902724~acl=/35906f4713d49623fd99a44567e1f095*~hmac=e71e737c1937b9c50e99db06ad2bdef7,ZZDOA0OO
RMVM_S_8d86b2ea83,Em Đã Nói Trước,"Hana Cẩm Tiên, TVk",ART_0cfdbcf965,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_8d86b2ea83.txt,,https://a128-z3.zmdcdn.me/7ecc044f6acf3b7e41825440468e64ae?authen=exp=1772902727~acl=/7ecc044f6acf3b7e41825440468e64ae*~hmac=0687a2ba64fb9d6916750a7e35f575e6,Z7W7D6CZ
RMVM_S_713a31081f,Hoa Bèo Tím,Thanh Quý,ART_7bdf7be6b5,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_713a31081f.txt,,https://a128-z3.zmdcdn.me/f02003bdc661037abe1b9e783bfd00e7?authen=exp=1772902727~acl=/f02003bdc661037abe1b9e783bfd00e7*~hmac=547138de47335e79c11cb14266c7f8ab,ZOO7A87U
RMVM_S_da38ffec98,Em Hát Ai Nghe (Lofi Version),Orange,ART_fe01d67a00,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_da38ffec98.txt,,https://a128-z3.zmdcdn.me/62026df367ff4cbcee83aa5870e50383?authen=exp=1772902623~acl=/62026df367ff4cbcee83aa5870e50383*~hmac=4b5d850c4f88fea0d73eb3cf72c1eb6a,ZUZ06O9I
RMVM_S_895c5a57be,Là Người Dưng (Đừng Xa Anh),Chung Thanh Duy,ART_ddb107a39a,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_895c5a57be.txt,,https://a128-z3.zmdcdn.me/c680d0d721f5cd5117fae6641f25f5e6?authen=exp=1772902733~acl=/c680d0d721f5cd5117fae6641f25f5e6*~hmac=2bb460cf5fa209ead51a89e8e73d94f4,ZOEIIDZ0
