song_id,title,artist,artist_id,genre,raw_genre,source_genre,tier,label_source,label_confidence,release_year,has_audio,has_lyrics,has_cover,is_full_multimodal,modality_pattern,physical_quality_status,audio_path,lyrics_path,cover_path,source_url,source_id,release_year_clean,split
RMVM_MB_770a065cb9,Biển nhớ,Trịnh Công Sơn,ART_92e0040ca7,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1996.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/140b56c4-d2b9-416a-a240-e2d59072bef6,140b56c4-d2b9-416a-a240-e2d59072bef6,1996.0,train
RMVM_MB_b6d41a8e4a,Như cánh vạc bay,Trịnh Công Sơn,ART_92e0040ca7,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1997.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/9c4770db-1d23-4fb2-a2c7-64f63d045da2,9c4770db-1d23-4fb2-a2c7-64f63d045da2,1997.0,train
RMVM_MB_63b0b1bb6a,Hoa Vàng Mấy Độ,Trịnh Công Sơn,ART_92e0040ca7,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2011.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/f2cb3769-542f-469d-92c4-ac8debc65bbd,f2cb3769-542f-469d-92c4-ac8debc65bbd,2011.0,train
RMVM_MB_f8fd7c7776,Yêu Dấu Tan Theo,Trịnh Công Sơn,ART_92e0040ca7,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2011.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/b62578d2-8b1e-43e9-aeaa-dd88ba07b490,b62578d2-8b1e-43e9-aeaa-dd88ba07b490,2011.0,train
RMVM_MB_e6c48f414d,Bên Đời Hiu Quạnh,Trịnh Công Sơn,ART_92e0040ca7,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2011.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/49aae6a2-d249-4fc7-8e08-141a165c9ac8,49aae6a2-d249-4fc7-8e08-141a165c9ac8,2011.0,train
RMVM_MB_1edd181741,Rừng xưa đã khép,Khánh Ly,ART_2a0e02284a,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1994.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/b863c5c7-be03-462b-9d64-a4d1c1d9cc1e,b863c5c7-be03-462b-9d64-a4d1c1d9cc1e,1994.0,train
RMVM_MB_6c26b26226,Nghe những tàn phai,Khánh Ly,ART_2a0e02284a,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1994.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/0c1a695e-b298-4b51-9846-dfaae4684fa2,0c1a695e-b298-4b51-9846-dfaae4684fa2,1994.0,train
RMVM_MB_2fbff0b081,Như Cánh Vạc Bay,Khánh Ly,ART_2a0e02284a,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1992.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/dc2a3107-37f7-497b-8682-6d133d8e570a,dc2a3107-37f7-497b-8682-6d133d8e570a,1992.0,train
RMVM_MB_06eedf4b5f,Còn ai với ai,Trịnh Vĩnh Trinh,ART_06707a5746,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1994.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/c5accc22-3484-4f8a-894b-47c6173961b8,c5accc22-3484-4f8a-894b-47c6173961b8,1994.0,train
RMVM_MB_a51514c895,Chợt nghĩ về hai nơi,Trịnh Vĩnh Trinh,ART_06707a5746,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1993.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/6fb3dfe1-37cc-4a5e-b9ee-a3af4f4e26ee,6fb3dfe1-37cc-4a5e-b9ee-a3af4f4e26ee,1993.0,train
RMVM_MB_94172ced7a,Tình yêu và huyền thoại,Trịnh Vĩnh Trinh,ART_06707a5746,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1993.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/1f4ec50f-6d30-4cd5-bbee-84db4764fe23,1f4ec50f-6d30-4cd5-bbee-84db4764fe23,1993.0,train
RMVM_MB_d4efd563d6,Xin trả nợ người,Trịnh Vĩnh Trinh,ART_06707a5746,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1991.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/08d1702b-6ee7-4b43-aa62-ba4fda2b20b9,08d1702b-6ee7-4b43-aa62-ba4fda2b20b9,1991.0,train
RMVM_MB_ccb0967435,Vàng phai trước ngõ,Trịnh Vĩnh Trinh,ART_06707a5746,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1991.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/dab65385-4d8e-48db-9b1b-a9ffe55b4e68,dab65385-4d8e-48db-9b1b-a9ffe55b4e68,1991.0,train
RMVM_MB_79df136f54,Hôm nay tôi nghe,Trịnh Vĩnh Trinh,ART_06707a5746,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1994.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/3d4e69b2-0e59-4aea-8e9b-6e96363c5093,3d4e69b2-0e59-4aea-8e9b-6e96363c5093,1994.0,train
RMVM_MB_ad1dbc5d5c,Cho đời chút ơn,Trịnh Vĩnh Trinh,ART_06707a5746,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1991.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/ef0c9419-e7fa-406f-93ed-b3e21896b8f0,ef0c9419-e7fa-406f-93ed-b3e21896b8f0,1991.0,train
RMVM_MB_cdb8d63403,Tình khúc Ơ bai,Trịnh Vĩnh Trinh,ART_06707a5746,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1991.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/348b7f0f-e9f5-4a32-bcfe-2a4c57bde34c,348b7f0f-e9f5-4a32-bcfe-2a4c57bde34c,1991.0,train
RMVM_MB_3a25bc6a29,Dạ khúc,Cẩm Vân,ART_9f811a153f,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1996.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/74ee0594-ef30-4a7a-9040-b0b3278c581f,74ee0594-ef30-4a7a-9040-b0b3278c581f,1996.0,train
RMVM_MB_87b3c61db6,Xin làm người hát rong,Cẩm Vân,ART_9f811a153f,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2001.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/bfa68646-3fdb-429e-947f-dae05d0d0d69,bfa68646-3fdb-429e-947f-dae05d0d0d69,2001.0,train
RMVM_MB_1ffd453bda,Khi yêu xin chớ biệt ly,Cẩm Vân,ART_9f811a153f,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1998.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/4f22cde6-ca09-4926-9806-5563ff9b7b41,4f22cde6-ca09-4926-9806-5563ff9b7b41,1998.0,train
RMVM_MB_b527bf49aa,Huyền thoại mẹ,Cẩm Vân,ART_9f811a153f,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2007.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/ca9e60ed-a0d0-490f-97bf-84c49b07745e,ca9e60ed-a0d0-490f-97bf-84c49b07745e,2007.0,train
RMVM_MB_644eb454d5,Hà Nội mùa vắng những cơn mưa,Cẩm Vân,ART_9f811a153f,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1998.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/59277ac3-4814-4663-8db8-983dd9aa2072,59277ac3-4814-4663-8db8-983dd9aa2072,1998.0,train
RMVM_MB_9780e01e8f,Nửa đời phóng đãng,Cẩm Vân,ART_9f811a153f,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,1998.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/48df18c7-ca29-4da7-acb9-fe3a06db0599,48df18c7-ca29-4da7-acb9-fe3a06db0599,1998.0,train
RMVM_MB_ae907d3afe,Nhớ,Quang Dũng,ART_d0d47f53b1,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2007.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/eab8a281-4a2c-4bd5-8d46-5eac91559c81,eab8a281-4a2c-4bd5-8d46-5eac91559c81,2007.0,train
RMVM_MB_3cb0ef5f5e,Ru anh,Quang Dũng,ART_d0d47f53b1,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2004.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/ec6726a9-7cff-4807-8e53-1c47e9ae9263,ec6726a9-7cff-4807-8e53-1c47e9ae9263,2004.0,train
RMVM_MB_4514abb224,Ru đời đi nhé,Quang Dũng,ART_d0d47f53b1,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2003.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/90d3396d-cfe2-4fe6-a8cb-1f652169584e,90d3396d-cfe2-4fe6-a8cb-1f652169584e,2003.0,train
RMVM_MB_9f177324e0,Ru tình,Quang Dũng,ART_d0d47f53b1,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2003.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/2912b885-cf5f-43bf-909f-e42d501e9287,2912b885-cf5f-43bf-909f-e42d501e9287,2003.0,train
RMVM_MB_2960db5d5f,Tưởng rằng đã quên,Quang Dũng,ART_d0d47f53b1,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2003.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/be376986-90cd-4e94-aaea-a0ada0d17759,be376986-90cd-4e94-aaea-a0ada0d17759,2003.0,train
RMVM_MB_e14a9fdc44,Tình xa,Quang Dũng,ART_d0d47f53b1,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2003.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/946329cc-2607-41dd-95fa-46c521acfb6a,946329cc-2607-41dd-95fa-46c521acfb6a,2003.0,train
RMVM_MB_0aba14383c,Bên đời hiu quạnh (với AC&M),Quang Dũng,ART_d0d47f53b1,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2003.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/1f2681c1-ffa5-4064-9650-d497f1bf7b69,1f2681c1-ffa5-4064-9650-d497f1bf7b69,2003.0,train
RMVM_MB_e037c8e2fe,Trên tháng ngày đã qua,Quang Dũng,ART_d0d47f53b1,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2008.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/1f2403b4-3aba-4aff-89f9-82a9b56cae7b,1f2403b4-3aba-4aff-89f9-82a9b56cae7b,2008.0,train
RMVM_MB_e5c2b3cb51,Hạt mưa buồn,Trần Thái Hòa,ART_1b610001da,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2003.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/592412b9-d831-43af-a85b-74ebae9b5c80,592412b9-d831-43af-a85b-74ebae9b5c80,2003.0,train
RMVM_MB_1ae47c4839,Bài không tên số 8,Trần Thái Hòa,ART_1b610001da,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2002.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/bb416031-814e-49d2-b684-99b96e0365e3,bb416031-814e-49d2-b684-99b96e0365e3,2002.0,train
RMVM_MB_4d07d14ff2,Hai năm tình lận đận,Trần Thái Hòa,ART_1b610001da,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2003.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/f142c9bc-e4fd-4018-b0e2-1e5994b0d847,f142c9bc-e4fd-4018-b0e2-1e5994b0d847,2003.0,train
RMVM_MB_5d2d409882,Nhạt nhòa,Trần Thái Hòa,ART_1b610001da,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2002.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/ee605fe5-e13e-45ee-8e65-5b8df490e45b,ee605fe5-e13e-45ee-8e65-5b8df490e45b,2002.0,train
RMVM_MB_707176bbc3,Mưa lệ,Trần Thái Hòa,ART_1b610001da,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2004.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/a9b2b4c7-3522-4c9b-ae44-c08b6bc2fc38,a9b2b4c7-3522-4c9b-ae44-c08b6bc2fc38,2004.0,train
RMVM_MB_1933ad2c22,Vũng lầy của chúng ta,Trần Thái Hòa,ART_1b610001da,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2006.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/a141e24a-de72-449f-b573-ecbe830a6a92,a141e24a-de72-449f-b573-ecbe830a6a92,2006.0,train
RMVM_MB_f90085cf62,Đưa người tuyệt vọng,Trần Thái Hòa,ART_1b610001da,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2006.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/efe4f667-1d8c-4d98-8bbd-2a4b876136f7,efe4f667-1d8c-4d98-8bbd-2a4b876136f7,2006.0,train
RMVM_MB_4f21c54180,Tình yêu vĩnh viễn,Bảo Yến,ART_43fbb5fa06,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2018.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/9f4617c0-f7dd-4ff3-9c05-fad66e2651f6,9f4617c0-f7dd-4ff3-9c05-fad66e2651f6,2018.0,train
RMVM_MB_3ba2208e1b,Tự tình mùa đông,Bảo Yến,ART_43fbb5fa06,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2018.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/d2d2e15f-0f17-4336-a7cc-dc33cf8b1f3a,d2d2e15f-0f17-4336-a7cc-dc33cf8b1f3a,2018.0,train
RMVM_MB_e3b092daf3,Mùa đông của anh,Bảo Yến,ART_43fbb5fa06,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2008.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/8f7c50c8-c459-4aba-aed3-419d575258d9,8f7c50c8-c459-4aba-aed3-419d575258d9,2008.0,train
RMVM_MB_243aaa6e2e,Dù chỉ một lần thôi,Bảo Yến,ART_43fbb5fa06,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2008.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/06bfd58f-534f-43e5-925b-d770efcc3340,06bfd58f-534f-43e5-925b-d770efcc3340,2008.0,train
RMVM_MB_6deb71f9eb,Lâu đài tình ái,Bảo Yến,ART_43fbb5fa06,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2009.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/7019c011-161d-49c8-adee-eeee830cf7df,7019c011-161d-49c8-adee-eeee830cf7df,2009.0,train
RMVM_MB_0bc13b72f5,Tình lỡ,Bảo Yến,ART_43fbb5fa06,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2015.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/cc836adf-53cf-41e0-a941-3ad116485e8f,cc836adf-53cf-41e0-a941-3ad116485e8f,2015.0,train
RMVM_MB_6bee123ad6,Cho em quên tuổi ngọc,Bảo Yến,ART_43fbb5fa06,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2015.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/b7d64375-624b-403b-a524-da8eaf394abd,b7d64375-624b-403b-a524-da8eaf394abd,2015.0,train
RMVM_MB_e68baa1928,Hai phương trời cách biệt,Bảo Yến,ART_43fbb5fa06,NHAC_TRINH,nhac_trinh,nhac_trinh,TIER_B,musicbrainz_artist_discography,0.85,2018.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/3d3317cf-1603-4d59-9002-bdb1c02f86a7,3d3317cf-1603-4d59-9002-bdb1c02f86a7,2018.0,train
RMVM_MB_2bb09ce051,Nghệ sĩ với cây đàn,Trọng Tấn,ART_e45d081f4c,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2001.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/90a4b769-31e5-4735-a407-940fa582367b,90a4b769-31e5-4735-a407-940fa582367b,2001.0,train
RMVM_MB_2a5e7fa464,Mong về Hà Nội,Trọng Tấn,ART_e45d081f4c,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2010.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/b1e00c76-cf1f-4d29-ab5d-3091af28cc03,b1e00c76-cf1f-4d29-ab5d-3091af28cc03,2010.0,train
RMVM_MB_f45ebc673e,Hà Nội tình yêu tôi,Trọng Tấn,ART_e45d081f4c,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2010.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/c9f1d6f3-ee38-4829-b7c9-1fb25c41aec4,c9f1d6f3-ee38-4829-b7c9-1fb25c41aec4,2010.0,train
RMVM_MB_6fa8c7f7d1,Nhớ đêm giã bạn,Trọng Tấn,ART_e45d081f4c,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2012.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/66478133-ff1d-4160-9f79-41122a93393c,66478133-ff1d-4160-9f79-41122a93393c,2012.0,train
RMVM_MB_c3c0f4a680,Thành phố hoa phượng đỏ,Trọng Tấn,ART_e45d081f4c,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2012.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/871ea104-62b1-4b7c-93c3-1959fdecb62a,871ea104-62b1-4b7c-93c3-1959fdecb62a,2012.0,train
RMVM_MB_4ba1e06ab9,Sapa thành phố trong sương,Trọng Tấn,ART_e45d081f4c,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2012.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/4d52cce8-6d49-4e87-912a-3b7104271090,4d52cce8-6d49-4e87-912a-3b7104271090,2012.0,train
RMVM_MB_c47a25ca33,Tiếng hò trên đất nghệ an,Trọng Tấn,ART_e45d081f4c,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2012.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/2a6c8afe-5296-4473-8690-4287c23e9f5b,2a6c8afe-5296-4473-8690-4287c23e9f5b,2012.0,train
RMVM_MB_e1439faeb9,Tình ca Tây Bắc,Trọng Tấn,ART_e45d081f4c,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2002.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/cc195e96-0429-4125-a925-223d4adff19e,cc195e96-0429-4125-a925-223d4adff19e,2002.0,train
RMVM_MB_97c49f2eaa,Đất nước trọn niềm vui,Đăng Dương,ART_cbdf1167c1,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2005.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/7705702e-b23c-4d3b-9a8a-df690a1fe7e3,7705702e-b23c-4d3b-9a8a-df690a1fe7e3,2005.0,train
RMVM_MB_0dd9417089,Chiếc gậy Trường Sơn,Đăng Dương,ART_cbdf1167c1,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2005.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/c1b8cb20-8b7a-40da-9227-edb7b83864b4,c1b8cb20-8b7a-40da-9227-edb7b83864b4,2005.0,train
RMVM_MB_4a610bf450,Gửi nắng cho em,Đăng Dương,ART_cbdf1167c1,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2005.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/4c0e87e2-a4c1-4a01-a9e7-7f472c6220b9,4c0e87e2-a4c1-4a01-a9e7-7f472c6220b9,2005.0,train
RMVM_MB_fc765b0544,Hà Nội niềm tin hy vọng,Đăng Dương,ART_cbdf1167c1,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2005.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/907fb5c5-1206-401e-97e2-79de6c761349,907fb5c5-1206-401e-97e2-79de6c761349,2005.0,train
RMVM_MB_26281dbc8f,Tôi là người thợ lò,Đăng Dương,ART_cbdf1167c1,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2005.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/a3905538-08b1-484a-af89-7e4089851017,a3905538-08b1-484a-af89-7e4089851017,2005.0,train
RMVM_MB_875e472832,Tình em,Đăng Dương,ART_cbdf1167c1,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2010.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/5afdaec6-7d1d-4f87-bcc8-bd10ead0bcdc,5afdaec6-7d1d-4f87-bcc8-bd10ead0bcdc,2010.0,train
RMVM_MB_ef821491e7,Hò biển,Đăng Dương,ART_cbdf1167c1,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2005.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/f9e434e2-8701-41bb-ad02-3ba4a4883f40,f9e434e2-8701-41bb-ad02-3ba4a4883f40,2005.0,train
RMVM_MB_aa38ae9943,Những ánh sao đêm,Đăng Dương,ART_cbdf1167c1,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2010.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/3b6a14bb-cda1-4095-a060-dafe998eb560,3b6a14bb-cda1-4095-a060-dafe998eb560,2010.0,train
RMVM_MB_eabb7cf700,Hoa sim biên giới,Việt Hoàn,ART_276f4cb1af,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2013.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/3dc0aca5-0d1c-4757-b06e-e1c182687ff8,3dc0aca5-0d1c-4757-b06e-e1c182687ff8,2013.0,train
RMVM_MB_4d859840bf,Tình đồng chí,Việt Hoàn,ART_276f4cb1af,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2013.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/2eb5d08e-09bf-44a0-a392-41c8935789c5,2eb5d08e-09bf-44a0-a392-41c8935789c5,2013.0,train
RMVM_MB_e7ed46e792,Thơ tình lính biển,Việt Hoàn,ART_276f4cb1af,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2013.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/17bf42bc-7d6a-4d27-a7f6-f75c29fb0f2e,17bf42bc-7d6a-4d27-a7f6-f75c29fb0f2e,2013.0,train
RMVM_MB_f8fd253f9e,Hương thầm,Việt Hoàn,ART_276f4cb1af,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,2013.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/14fc0931-6f10-47f0-9a08-029b9ea735eb,14fc0931-6f10-47f0-9a08-029b9ea735eb,2013.0,train
