song_id,title,artist,artist_id,genre,raw_genre,source_genre,tier,label_source,label_confidence,release_year,has_audio,has_lyrics,has_cover,is_full_multimodal,modality_pattern,physical_quality_status,audio_path,lyrics_path,cover_path,source_url,source_id,split
RMVM_S_3c2eff5956,Ngỡ Là Bạn Bè Thôi,Gia Tiến,ART_364f2356ab,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_3c2eff5956.txt,,https://a128-z3.zmdcdn.me/ecd564e0389a149669dc916834956f12?authen=exp=1772902149~acl=/ecd564e0389a149669dc916834956f12*~hmac=a08a21c97ef05eb8f7132beed614a958,Z6BU07W6,train
RMVM_S_cc2facd202,Vì Anh Thương Em (Beat),Phan Duy Anh,ART_e57f03d93c,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_cc2facd202.txt,,https://a128-z3.zmdcdn.me/96e8d84541dc5d90bc485c468cd5c038?authen=exp=1772903906~acl=/96e8d84541dc5d90bc485c468cd5c038*~hmac=ccb539cb6d794c6c62b98e5cbf3f119a,ZW80ZFDI,train
RMVM_S_8c4b61f9a5,Câu Chuyện Hôm Qua,"Phạm Lê Yến Nhi, Melomix",ART_4d66b65b50,POP_BALLAD,v-pop,v-pop,TIER_B,deterministic_mapping,0.85,,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://zingmp3.vn/bai-hat/Cau-Chuyen-Hom-Qua-Pham-Le-Yen-Nhi-Melomix/Z6I7UIFZ.html,Z6I7UIFZ,train
RMVM_S_4f5f163f97,Bông Hoa Ven Đường,"Thiên Ân, LQ MEDIA",ART_b116eb2877,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_4f5f163f97.txt,,https://a128-z3.zmdcdn.me/2d58b635d3e4ad8b1047f9c47dfa05e7?authen=exp=1772908339~acl=/2d58b635d3e4ad8b1047f9c47dfa05e7*~hmac=22c209fa39485f6b9b775753dfd06d04,Z7AC9CZ0,train
RMVM_S_b3a3c48ffc,Chạm Tới Tuổi Đôi Mươi,GreenD,ART_0d6dc44fde,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_b3a3c48ffc.txt,,https://a128-z3.zmdcdn.me/7d015ee5c6e8ff5b016d01856609437a?authen=exp=1772903030~acl=/7d015ee5c6e8ff5b016d01856609437a*~hmac=6e9299dcbf8fee1ca6ec0c9ca5b89db6,ZUZOCWDW,train
RMVM_S_4ab94f89ee,Bằng Cách Nào Đó,"Fer, BFABB, Thái Ngân",ART_f656b1878a,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_4ab94f89ee.txt,,https://a128-z3.zmdcdn.me/2d645d30d10abca32697d5aaa442d622?authen=exp=1772901902~acl=/2d645d30d10abca32697d5aaa442d622*~hmac=f6979cb44ced2733fa7a99d35e7ce9e8,ZWAD6EDA,train
RMVM_S_bd4950f6e3,Đời Là Cát Bụi Là Ta (Cover),Yuki Vinh,ART_36a786a2ad,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_bd4950f6e3.txt,,https://a128-z3.zmdcdn.me/aa1a0847e36d700aec91bc8e8efcc36f?authen=exp=1772901402~acl=/aa1a0847e36d700aec91bc8e8efcc36f*~hmac=cdf6e21387958abb4b17a39eeffa5539,ZU009A80,train
RMVM_S_800b4e60bd,Trốn Tránh,Bằng Cường,ART_92092d6cfb,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_800b4e60bd.txt,,https://a128-z3.zmdcdn.me/70a414db701871fde08985f25966e8ca?authen=exp=1772903213~acl=/70a414db701871fde08985f25966e8ca*~hmac=283e3cc6e22e449d0cb8eb752368e83d,ZZ9EADO7,train
RMVM_S_7ec73872e7,Đứng Sau Người Đến Sau,TLong,ART_8fa879d3fc,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_7ec73872e7.txt,,https://a128-z3.zmdcdn.me/d8496f5dd849e9a0c7d3be66c705eddc?authen=exp=1772903551~acl=/d8496f5dd849e9a0c7d3be66c705eddc*~hmac=9469408479bba14b5d3e25c81e0eee31,Z7I6BDZO,train
RMVM_S_242af1ac12,Em Có Đủ Bình Yên,"Đào Duy Quý, Gianggi",ART_d83901484c,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_242af1ac12.txt,,https://a128-z3.zmdcdn.me/8fedaa1faedd7710f313a4746908278e?authen=exp=1772905098~acl=/8fedaa1faedd7710f313a4746908278e*~hmac=a28e6314d9cf9cca6d3e987b2b47b6ce,ZUUZIFFU,train
RMVM_S_f5e2b2a07a,Nếu Có Một Ngày,Duongg,ART_4b2dae7d29,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_f5e2b2a07a.txt,,https://a128-z3.zmdcdn.me/5cd29db0b188cec890dc3c318058972d?authen=exp=1772904176~acl=/5cd29db0b188cec890dc3c318058972d*~hmac=8a2f8d7269005f36162b147923b4ca1e,Z6IBZ6CI,train
RMVM_S_f9247e7114,Bạn Của Tôi Ơi,Phạm Đình Thái Ngân,ART_317bd50d6c,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_f9247e7114.txt,,https://a128-z3.zmdcdn.me/bb90e2f9029dd6395d565fbc77702146?authen=exp=1772908385~acl=/bb90e2f9029dd6395d565fbc77702146*~hmac=2a0f7a6a707fc962252a00913f3eb2ca,ZZDB96I0,train
RMVM_S_75b0ce9c91,Không Lấy Chồng Đâu,"YuniBoo, Tracy Thảo My",ART_f1845b8ddb,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_75b0ce9c91.txt,,https://a128-z3.zmdcdn.me/28e94990c6a7984b7faa38857d9bb4c6?authen=exp=1772901626~acl=/28e94990c6a7984b7faa38857d9bb4c6*~hmac=b565949c4cf78d4f423d7a1430c6a4ac,ZZFOO796,train
RMVM_S_703d6881eb,Có Một Ngày Trời Không Nắng,Thái Đinh,ART_e357260383,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_703d6881eb.txt,,https://a128-z3.zmdcdn.me/e26cb8ede2f7acb2e97793555d71ffad?authen=exp=1772901247~acl=/e26cb8ede2f7acb2e97793555d71ffad*~hmac=f9c8488ad58340b03b1f80711b874a82,Z6UFF7EC,train
RMVM_S_8df2c0107a,"Chúng Ta Sẽ Hạnh Phúc, Chỉ Là Không Cùng Nhau",Kalee Hoàng,ART_f8faefe406,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_8df2c0107a.txt,,https://a128-z3.zmdcdn.me/c16e0d3ecb577ed37c25cde65b247b94?authen=exp=1772907470~acl=/c16e0d3ecb577ed37c25cde65b247b94*~hmac=dd4a9ba237df9f3aaed3327cf2d2bcf5,ZZADUU6Z,train
RMVM_S_a77872a1d6,Dừng Lại Hành Trình,Bình Lee,ART_414d831220,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_a77872a1d6.txt,,https://a128-z3.zmdcdn.me/f7c36911356cb19b2607acbd6d9a8442?authen=exp=1772906816~acl=/f7c36911356cb19b2607acbd6d9a8442*~hmac=4643bd7d20488a50874c87f4b30a92fe,ZZB6WFZU,train
RMVM_S_19fe9159af,Trái Tim Yếu Đuối,Thúy Vân,ART_5baa83d5a8,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_19fe9159af.txt,,https://a128-z3.zmdcdn.me/7077ce0809ad838e6537613a11d78ae8?authen=exp=1772902294~acl=/7077ce0809ad838e6537613a11d78ae8*~hmac=20bb04be454c68ad67252dc1754c8f2d,Z6OI8CDF,train
RMVM_S_fcb0db6908,Đừng Khóc (Lofi Version),Chi Dân,ART_b92b6ad2df,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_fcb0db6908.txt,,https://a128-z3.zmdcdn.me/7f9ad71779d681d6f74460bc69bb2399?authen=exp=1772903886~acl=/7f9ad71779d681d6f74460bc69bb2399*~hmac=addab83f3530efb10aafc3c72b3129e3,Z6FUZ0UE,train
RMVM_S_f03c438b70,Khóc Cho Tình Xưa (Remix),"Gia Huy Singer, VMA, TVk",ART_862fb76533,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_f03c438b70.txt,,https://a128-z3.zmdcdn.me/216855e16c58a470a9cd12903709f6f9?authen=exp=1772901168~acl=/216855e16c58a470a9cd12903709f6f9*~hmac=7ae5446d3fd9e468096c794b6ec6aa5a,Z6A8DIFZ,train
RMVM_S_3b2669171e,Chờ Đợi Có Đáng Sợ (Piano Verison),Andiez,ART_9439c81871,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_3b2669171e.txt,,https://a128-z3.zmdcdn.me/3ae75c185f89757f7ce3cd683f719ae1?authen=exp=1772907821~acl=/3ae75c185f89757f7ce3cd683f719ae1*~hmac=4234434a4599fe8bacb13cead8e1e9a6,ZZ9IAEC7,train
RMVM_S_32fbaa045e,Hợp Đồng Mẫu Tử,"Thái Thùy Linh, Thái An",ART_2a5e41c163,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_32fbaa045e.txt,,https://a128-z3.zmdcdn.me/cd5ee423b6f6580c58a9e217f943d985?authen=exp=1772902014~acl=/cd5ee423b6f6580c58a9e217f943d985*~hmac=67aae065a40ffadad5ae09387e90f785,ZWAE9Z0C,train
RMVM_S_679d21b4f7,Chuyến Đi Của Thanh Xuân (Chuyến Đi Của Thanh Xuân OST),Suni Hạ Linh,ART_2699cc7e9a,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_679d21b4f7.txt,,https://a128-z3.zmdcdn.me/cf94cd7478bd13465916cfdc1dd00c03?authen=exp=1772904226~acl=/cf94cd7478bd13465916cfdc1dd00c03*~hmac=346a0c56bf9e8de744b7edee84c74197,ZW9DIOF6,train
RMVM_S_dc44b41da7,Tình Nồng Phai Dấu,Lương Gia Huy,ART_f51be84ba3,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_dc44b41da7.txt,,https://a128-z3.zmdcdn.me/1dabe2b22ac0570653a87a74828e15e4?authen=exp=1772904312~acl=/1dabe2b22ac0570653a87a74828e15e4*~hmac=99ca0dba407de45ac1b0263be3ae6237,ZWZBFAOU,train
RMVM_S_e2ed00e611,Em Thật Đẹp,Loren Kid,ART_ea0b8f66d3,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_e2ed00e611.txt,,https://a128-z3.zmdcdn.me/10e1aaa7a8c297dbb77fa98e0997a532?authen=exp=1772903804~acl=/10e1aaa7a8c297dbb77fa98e0997a532*~hmac=b51b7792b5b1b616a2a80e02b1fbcdc1,ZWAEBZIO,train
RMVM_S_73797ffd2e,Anh Đi Về Đâu (Live),"Thanh Tuyền, Phương Hồng Quế",ART_1d023ded6e,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_73797ffd2e.txt,,https://a128-z3.zmdcdn.me/cee9d3fc76d2604ddfb4c74a92828742?authen=exp=1772903883~acl=/cee9d3fc76d2604ddfb4c74a92828742*~hmac=0e3e9a9286c984f22b58d659fd800c82,Z66DE9FA,train
RMVM_S_74b9c9272c,Mưa Ru,Đăng Khôi,ART_c9cce0826e,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,False,True,False,COVER_ONLY,LEVEL_2_SINGLE_MODALITY,,,data/covers/RMVM_S_74b9c9272c.jpg,https://a128-z3.zmdcdn.me/bdf724e07091e387c7846f3fbd70ffeb?authen=exp=1772900815~acl=/bdf724e07091e387c7846f3fbd70ffeb*~hmac=67b7a295b8292ebe4c5feb4c8285973c,ZW6OWZC8,train
RMVM_S_93261daa96,Tất Cả Là Dối Lòng,Lý Tuấn Kiệt,ART_3af0664099,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_93261daa96.txt,,https://a128-z3.zmdcdn.me/c03a50855490486042753777a56c348b?authen=exp=1772908357~acl=/c03a50855490486042753777a56c348b*~hmac=cea965a9f4ddceaa052038a34cae6dab,ZWAE9AAW,train
RMVM_S_96997ca9e7,Anh Còn Ở Đó Không? (New Version),Trương Quỳnh Anh,ART_54e2fd0501,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_96997ca9e7.txt,,https://a128-z3.zmdcdn.me/8d43a336d9212d941871d674d0b9121e?authen=exp=1772902635~acl=/8d43a336d9212d941871d674d0b9121e*~hmac=1ac68fcb63eaa9da9947e8b95812e2d7,Z6WEU98I,train
RMVM_S_a9837822ff,Rừng Xanh Vang Tiếng Ta Lư,Thanh Hương,ART_ebd4f9bdbe,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_a9837822ff.txt,,https://a128-z3.zmdcdn.me/9e0e37eeeda05787005d93b8893735c8?authen=exp=1772902689~acl=/9e0e37eeeda05787005d93b8893735c8*~hmac=72a9b62ab183741d341ceb1d0950154c,Z6AC6BEZ,train
RMVM_S_e14683139e,Lỡ Duyên Khó Gặp,J.E.K Team,ART_b7aff5dfbe,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_e14683139e.txt,,https://a128-z3.zmdcdn.me/83710d0de17175f95926a02b147e63bf?authen=exp=1772902426~acl=/83710d0de17175f95926a02b147e63bf*~hmac=be3ac3807a34812dbf9d1de602ed5bd2,ZWB0IFID,train
RMVM_S_fa4b3b38f4,Trăng Về Thôn Dã 2,"CT Media, Thùy Dương, Văn Hương",ART_29cab46223,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_fa4b3b38f4.txt,,https://a128-z3.zmdcdn.me/84cf69d2f2f72bfa87689f2129adde09?authen=exp=1772907122~acl=/84cf69d2f2f72bfa87689f2129adde09*~hmac=49be35d65315acf17eca58f89e24abcc,Z6B99CWA,train
RMVM_S_72c6ac98d3,Dạ Khúc Dưới Ánh Trăng,Trịnh Thăng Bình,ART_c35bd8b264,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_72c6ac98d3.txt,,https://a128-z3.zmdcdn.me/4c3580c658dae5e12ca952e8b52be43d?authen=exp=1772907141~acl=/4c3580c658dae5e12ca952e8b52be43d*~hmac=03171f79559e3bf3480a9fc744a5dbd2,ZUZUII8O,train
RMVM_S_cff37b7068,"Nếu Lúc Ấy (Vệ Sĩ, Tiểu Thư Và Chàng Khờ OST)","Bằng Kiều, Văn Mai Hương",ART_e5a22cd578,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_cff37b7068.txt,,https://a128-z3.zmdcdn.me/9f6ca621520cd1e33250ba1e70bc1702?authen=exp=1772907225~acl=/9f6ca621520cd1e33250ba1e70bc1702*~hmac=9a52bf70b4925c3c7e7e834d9c71cfb8,ZW787C7A,train
RMVM_S_5888535ecf,Lời Tình Trong Đêm,Lam Trường,ART_758209dea4,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_5888535ecf.txt,,https://a128-z3.zmdcdn.me/c68a32c7d34b8bbcc0069412f9c88870?authen=exp=1772905630~acl=/c68a32c7d34b8bbcc0069412f9c88870*~hmac=fea37308b551b7d028f4689fd5f882ad,ZW60FBOC,train
RMVM_S_20e378ef8f,Anh Làm Gì Sai (Vinahouse),Châu Khải Phong,ART_b5c7c65b2f,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_20e378ef8f.txt,,https://a128-z3.zmdcdn.me/d6b1394607539da2a62a06de77f2fc3e?authen=exp=1772531640~acl=/d6b1394607539da2a62a06de77f2fc3e*~hmac=828ea550f113e0cc472b5dc17b70b34a,ZUBEACEA,train
RMVM_S_25b418d5c1,Dĩ Vãng Nhạt Nhòa (Gala Nhạc Việt 4 - Những Giấc Mơ Trở Về),"Ưng Hoàng Phúc, Yến Trang",ART_62c62ca780,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_25b418d5c1.txt,,https://a128-z3.zmdcdn.me/7ec3e031d182fbf791ff6faa126b0d78?authen=exp=1772904921~acl=/7ec3e031d182fbf791ff6faa126b0d78*~hmac=2821c4836d7999bf06b9658d44f9e4df,ZW6DOU6I,train
RMVM_S_11e2a7c959,Chạy Theo Em,T.R.I,ART_c60614113e,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_11e2a7c959.txt,,https://a128-z3.zmdcdn.me/4e2b0da61d4928f1d30eff235caa73d2?authen=exp=1772903115~acl=/4e2b0da61d4928f1d30eff235caa73d2*~hmac=227d7dc216a7c977c9e054b7d9013ab4,ZZC0UUWB,train
RMVM_S_b99cb703b8,123 Em Yêu Anh,Trương Linh Đan,ART_8f75fc965b,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_b99cb703b8.txt,,https://a128-z3.zmdcdn.me/5dac455405cbe85add9bf41c0a1d9fe6?authen=exp=1772534589~acl=/5dac455405cbe85add9bf41c0a1d9fe6*~hmac=e7787565476a1a7c516a0b793d8611b6,ZW9CIU0C,train
RMVM_S_60b010ae01,Lời Dối Gian Muộn Màng,Đăng Minh,ART_28deb49048,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_60b010ae01.txt,,https://a128-z3.zmdcdn.me/1557f867157cd828b6c86dfce390becb?authen=exp=1772906087~acl=/1557f867157cd828b6c86dfce390becb*~hmac=9ee713cada8a5590863016f2292547a4,ZW78BIFB,train
RMVM_S_ad9bffaa7f,Thương Nhớ Vơi Màu,"Tiến Đào, Thịnh Trần, Tổi VN",ART_1fb6a5ff70,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_ad9bffaa7f.txt,,https://a128-z3.zmdcdn.me/41095d184e59c2b999706337b19b31ac?authen=exp=1772902580~acl=/41095d184e59c2b999706337b19b31ac*~hmac=b1664ae93930c2c5f47e523a7690340d,ZWAEI0DF,train
RMVM_S_0bd3f10492,Bước Qua Cuộc Tình,Gia Ly,ART_eca6c44742,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_0bd3f10492.txt,,https://a128-z3.zmdcdn.me/7f4457cd93d2aff0fbaa10dc49cbe1d6?authen=exp=1772903765~acl=/7f4457cd93d2aff0fbaa10dc49cbe1d6*~hmac=0f1fe30196160daad031031593cb3553,ZW6C866F,train
RMVM_S_ec0f24439c,Chia Tay Khi Còn Yêu,Trang Tạ,ART_677217c829,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_ec0f24439c.txt,,https://a128-z3.zmdcdn.me/4f43521d0bba2d1bb08cde9184156c15?authen=exp=1772904241~acl=/4f43521d0bba2d1bb08cde9184156c15*~hmac=85fbab7fb32fe6019a008e992fc5d2f5,ZWAAZZD6,train
RMVM_S_e73901bc29,Cô Gái Ấy Từng Nói Yêu Tôi,Dương Nhân Trung,ART_bf347f5a8f,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_e73901bc29.txt,,https://a128-z3.zmdcdn.me/8c68f761e4019570f2e9e94f00487c79?authen=exp=1772906900~acl=/8c68f761e4019570f2e9e94f00487c79*~hmac=ee2abe5455bd912270c53d0590148de7,ZWAEOU0A,train
RMVM_S_fb8378e6b7,Anh Không Cần Là Người Đầu Tiên,Chu Nam Anh,ART_48877821cd,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_fb8378e6b7.txt,,https://a128-z3.zmdcdn.me/03c55df77b5612be7b3fd9aa4dffebd4?authen=exp=1772906868~acl=/03c55df77b5612be7b3fd9aa4dffebd4*~hmac=9e3161d8b81d64e6e39476a0bda53f17,ZW6C6CWA,train
RMVM_S_f41c739bac,Hôm Nay Mùa Xuân (Sài Gòn Trong Cơn Mưa OST),Avin Lu,ART_9c382b0200,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_f41c739bac.txt,,https://a128-z3.zmdcdn.me/9e0613842d268af7a4085bded90057a5?authen=exp=1772902389~acl=/9e0613842d268af7a4085bded90057a5*~hmac=8cd33b7082dfad9608de65615fe85801,ZWFODFFZ,train
RMVM_S_b8f50ca723,Thế Giới Còn Mình Em,Phạm Đình Thái Ngân,ART_317bd50d6c,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_b8f50ca723.txt,,https://a128-z3.zmdcdn.me/7b42a505d0956b31c7cf37e75d6b0f5e?authen=exp=1772907378~acl=/7b42a505d0956b31c7cf37e75d6b0f5e*~hmac=df66c3224accbc2e26f8cbda32f9c3f4,Z69DFDF0,train
RMVM_S_8a85fda1db,Sao Lại Đau Đến Vậy,HKT,ART_726f3488cf,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_8a85fda1db.txt,,https://a128-z3.zmdcdn.me/57fc58153bdc0fe6c2a7f8452fc080c9?authen=exp=1772902793~acl=/57fc58153bdc0fe6c2a7f8452fc080c9*~hmac=610752aad8ef0f877f243d9c29acb003,ZW9A8OWC,train
RMVM_S_f157d2ee7f,Anh Cứ Ngỡ,Hoài Lâm,ART_29eca983da,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_f157d2ee7f.txt,,https://a128-z3.zmdcdn.me/52caaeb74d918ecc9b0c56807f574469?authen=exp=1772908046~acl=/52caaeb74d918ecc9b0c56807f574469*~hmac=7b1238a9899ed95cf4415c0372927fe0,Z6IBB6WD,train
RMVM_S_d6ba468377,Kẻ Thất Bại Trong Tình Yêu,Hy Nam,ART_5ac87e7d15,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,False,True,False,COVER_ONLY,LEVEL_2_SINGLE_MODALITY,,,data/covers/RMVM_S_d6ba468377.jpg,https://a128-z3.zmdcdn.me/f247ac957700bc2ae7f735c295e3ac35?authen=exp=1772549002~acl=/f247ac957700bc2ae7f735c295e3ac35*~hmac=9fee51b034beae71a7681a5751c982ca,ZZEEWI60,train
