song_id,genre,artist,audio_available,lyrics_available,cover_available,release_year_verified,audio_path,lyrics_path,cover_path
RMVM_S_a18ed5e6d6,BOLERO_TRUTINH,Phi Bằng,False,True,True,False,,data/lyrics/RMVM_S_a18ed5e6d6.txt,data/covers/RMVM_S_a18ed5e6d6.jpg
RMVM_S_151418c865,POP_BALLAD,Thảo Wendy,False,True,True,False,,data/lyrics/RMVM_S_151418c865.txt,data/covers/RMVM_S_151418c865.jpg
RMVM_S_cd23d66131,BOLERO_TRUTINH,Văn Hương,False,True,True,False,,data/lyrics/RMVM_S_cd23d66131.txt,data/covers/RMVM_S_cd23d66131.jpg
RMVM_S_09b0d10c67,BOLERO_TRUTINH,Dương Nhất Linh,False,True,True,False,,data/lyrics/RMVM_S_09b0d10c67.txt,data/covers/RMVM_S_09b0d10c67.jpg
RMVM_S_cfee4ee0b2,POP_BALLAD,Trần Ngọc Ánh,False,True,True,False,,data/lyrics/RMVM_S_cfee4ee0b2.txt,data/covers/RMVM_S_cfee4ee0b2.jpg
RMVM_S_5fead5cd11,POP_BALLAD,Lee Phú Quý,False,True,True,False,,data/lyrics/RMVM_S_5fead5cd11.txt,data/covers/RMVM_S_5fead5cd11.jpg
RMVM_S_a644371893,POP_BALLAD,Quân A.P,False,True,True,False,,data/lyrics/RMVM_S_a644371893.txt,data/covers/RMVM_S_a644371893.jpg
RMVM_S_506d6db951,POP_BALLAD,Âu Gia Phát,False,True,True,False,,data/lyrics/RMVM_S_506d6db951.txt,data/covers/RMVM_S_506d6db951.jpg
RMVM_S_d748140c90,POP_BALLAD,Lâm Chấn Huy,False,True,False,False,,data/lyrics/RMVM_S_d748140c90.txt,
RMVM_S_2ca89e9c10,INSTRUMENTAL,Đình Bảo,False,True,True,False,,data/lyrics/RMVM_S_2ca89e9c10.txt,data/covers/RMVM_S_2ca89e9c10.jpg
RMVM_S_1ad637fe09,POP_BALLAD,Thành Đạt,False,True,True,False,,data/lyrics/RMVM_S_1ad637fe09.txt,data/covers/RMVM_S_1ad637fe09.jpg
RMVM_S_7ddf29d10e,POP_BALLAD,"Văn Thiên Nghĩa, Rick",False,True,True,False,,data/lyrics/RMVM_S_7ddf29d10e.txt,data/covers/RMVM_S_7ddf29d10e.jpg
RMVM_S_08fc0c8c7f,BOLERO_TRUTINH,Huỳnh Nguyễn Công Bằng,False,True,True,False,,data/lyrics/RMVM_S_08fc0c8c7f.txt,data/covers/RMVM_S_08fc0c8c7f.jpg
RMVM_S_b20915d1c9,POP_BALLAD,NgânT,False,True,True,False,,data/lyrics/RMVM_S_b20915d1c9.txt,data/covers/RMVM_S_b20915d1c9.jpg
RMVM_S_6920723465,POP_BALLAD,Linh Na,False,True,True,False,,data/lyrics/RMVM_S_6920723465.txt,data/covers/RMVM_S_6920723465.jpg
RMVM_S_d0f3ffc00d,BOLERO_TRUTINH,Quách Thành Danh,False,True,True,False,,data/lyrics/RMVM_S_d0f3ffc00d.txt,data/covers/RMVM_S_d0f3ffc00d.jpg
RMVM_S_62ee21727f,BOLERO_TRUTINH,Minh Bolero,False,True,True,False,,data/lyrics/RMVM_S_62ee21727f.txt,data/covers/RMVM_S_62ee21727f.jpg
RMVM_S_1fd72ff33c,BOLERO_TRUTINH,Ân Thiên Vỹ,False,True,True,False,,data/lyrics/RMVM_S_1fd72ff33c.txt,data/covers/RMVM_S_1fd72ff33c.jpg
RMVM_S_2973bcf305,POP_BALLAD,"Đỗ Minh Quân, Ayoo",False,True,True,False,,data/lyrics/RMVM_S_2973bcf305.txt,data/covers/RMVM_S_2973bcf305.jpg
RMVM_S_9f09cdbfd3,CHILDREN,Bé Phương Nhi,False,True,True,False,,data/lyrics/RMVM_S_9f09cdbfd3.txt,data/covers/RMVM_S_9f09cdbfd3.jpg
RMVM_S_9cd6e0f972,BOLERO_TRUTINH,Nhiều nghệ sĩ,False,True,True,False,,data/lyrics/RMVM_S_9cd6e0f972.txt,data/covers/RMVM_S_9cd6e0f972.jpg
RMVM_S_f171faeeb6,POP_BALLAD,"Nam Anh, NH4T",False,True,True,False,,data/lyrics/RMVM_S_f171faeeb6.txt,data/covers/RMVM_S_f171faeeb6.jpg
RMVM_S_a03d34b27f,POP_BALLAD,Vương Anh Tú,False,True,True,False,,data/lyrics/RMVM_S_a03d34b27f.txt,data/covers/RMVM_S_a03d34b27f.jpg
RMVM_S_f5416c12fa,POP_BALLAD,Ái Phương,False,True,True,False,,data/lyrics/RMVM_S_f5416c12fa.txt,data/covers/RMVM_S_f5416c12fa.jpg
RMVM_S_f4844211e2,CHILDREN,Bé Tú Anh,False,True,True,False,,data/lyrics/RMVM_S_f4844211e2.txt,data/covers/RMVM_S_f4844211e2.jpg
RMVM_S_6633f84c44,FOLK_TRADITIONAL,Cao Thiên Vũ,False,True,True,False,,data/lyrics/RMVM_S_6633f84c44.txt,data/covers/RMVM_S_6633f84c44.jpg
RMVM_S_0fd99911db,POP_BALLAD,Vũ Phương,False,True,True,False,,data/lyrics/RMVM_S_0fd99911db.txt,data/covers/RMVM_S_0fd99911db.jpg
RMVM_S_1ca0faecb5,POP_BALLAD,Phi Bằng,False,True,True,False,,data/lyrics/RMVM_S_1ca0faecb5.txt,data/covers/RMVM_S_1ca0faecb5.jpg
RMVM_S_f39ab02c30,CHILDREN,Chân,False,True,True,False,,data/lyrics/RMVM_S_f39ab02c30.txt,data/covers/RMVM_S_f39ab02c30.jpg
RMVM_S_df27667d80,FOLK_TRADITIONAL,Hương Nguyễn,False,True,True,False,,data/lyrics/RMVM_S_df27667d80.txt,data/covers/RMVM_S_df27667d80.jpg
RMVM_S_0baaece342,POP_BALLAD,Danh Zoram,False,True,True,False,,data/lyrics/RMVM_S_0baaece342.txt,data/covers/RMVM_S_0baaece342.jpg
RMVM_S_f6583896bf,POP_BALLAD,"ERIK, Nguyễn Phúc Thiện",False,True,True,False,,data/lyrics/RMVM_S_f6583896bf.txt,data/covers/RMVM_S_f6583896bf.jpg
RMVM_S_3a5d63f71e,POP_BALLAD,Danh Zoram,False,True,True,False,,data/lyrics/RMVM_S_3a5d63f71e.txt,data/covers/RMVM_S_3a5d63f71e.jpg
RMVM_S_f5fb894e14,POP_BALLAD,"Phan Mạnh Quỳnh, Tăng Duy Tân, DươngK",False,True,True,False,,data/lyrics/RMVM_S_f5fb894e14.txt,data/covers/RMVM_S_f5fb894e14.jpg
RMVM_S_f21140573b,POP_BALLAD,"Hải Sâm, Phan Ngân",False,True,True,False,,data/lyrics/RMVM_S_f21140573b.txt,data/covers/RMVM_S_f21140573b.jpg
RMVM_S_99a5ddd793,POP_BALLAD,Kim Ny Ngọc,False,True,True,False,,data/lyrics/RMVM_S_99a5ddd793.txt,data/covers/RMVM_S_99a5ddd793.jpg
RMVM_S_799ad72702,DANCE_EDM,"TLong, HHD",False,True,True,False,,data/lyrics/RMVM_S_799ad72702.txt,data/covers/RMVM_S_799ad72702.jpg
RMVM_S_1c90aa156c,POP_BALLAD,Bình Minh Vũ,False,True,True,False,,data/lyrics/RMVM_S_1c90aa156c.txt,data/covers/RMVM_S_1c90aa156c.jpg
RMVM_S_ae3704d3ec,BOLERO_TRUTINH,"Duy Khánh, Hà My",False,True,True,False,,data/lyrics/RMVM_S_ae3704d3ec.txt,data/covers/RMVM_S_ae3704d3ec.jpg
RMVM_S_bb83e0b6eb,POP_BALLAD,AXN,False,True,True,False,,data/lyrics/RMVM_S_bb83e0b6eb.txt,data/covers/RMVM_S_bb83e0b6eb.jpg
RMVM_S_53b8a7533d,POP_BALLAD,"Andy Vũ, Phaos, Lăng LD",False,True,True,False,,data/lyrics/RMVM_S_53b8a7533d.txt,data/covers/RMVM_S_53b8a7533d.jpg
RMVM_S_bc0348ccd7,DANCE_EDM,"ZIN MEDIA, Hana Cẩm Tiên",False,True,True,False,,data/lyrics/RMVM_S_bc0348ccd7.txt,data/covers/RMVM_S_bc0348ccd7.jpg
RMVM_S_b5e0d2fa3a,BOLERO_TRUTINH,Hoàng Lâm,False,True,True,False,,data/lyrics/RMVM_S_b5e0d2fa3a.txt,data/covers/RMVM_S_b5e0d2fa3a.jpg
RMVM_S_889a7c2cc5,POP_BALLAD,Nguyễn Phi Hùng,False,True,True,False,,data/lyrics/RMVM_S_889a7c2cc5.txt,data/covers/RMVM_S_889a7c2cc5.jpg
RMVM_S_6cfc327d77,POP_BALLAD,Lý Hải,False,True,False,False,,data/lyrics/RMVM_S_6cfc327d77.txt,
RMVM_S_be4c3c8fb4,BOLERO_TRUTINH,HA Live,False,True,True,False,,data/lyrics/RMVM_S_be4c3c8fb4.txt,data/covers/RMVM_S_be4c3c8fb4.jpg
RMVM_S_6c97298425,POP_BALLAD,"Hoàng Dũng, Suni Hạ Linh",False,True,True,False,,data/lyrics/RMVM_S_6c97298425.txt,data/covers/RMVM_S_6c97298425.jpg
RMVM_S_9bfa547136,BOLERO_TRUTINH,Vũ Minh Vương,False,True,True,False,,data/lyrics/RMVM_S_9bfa547136.txt,data/covers/RMVM_S_9bfa547136.jpg
RMVM_S_391d3b3ae1,POP_BALLAD,Lynn,False,True,True,False,,data/lyrics/RMVM_S_391d3b3ae1.txt,data/covers/RMVM_S_391d3b3ae1.jpg
RMVM_S_27db78a11f,POP_BALLAD,Linh Cáo,False,True,True,False,,data/lyrics/RMVM_S_27db78a11f.txt,data/covers/RMVM_S_27db78a11f.jpg
RMVM_S_8fed80e96a,POP_BALLAD,"Tăng Phúc, Nguyễn Đình Vũ",False,True,True,False,,data/lyrics/RMVM_S_8fed80e96a.txt,data/covers/RMVM_S_8fed80e96a.jpg
RMVM_S_7653f7e262,BOLERO_TRUTINH,Ngọc Sáng,False,True,True,False,,data/lyrics/RMVM_S_7653f7e262.txt,data/covers/RMVM_S_7653f7e262.jpg
RMVM_S_d0c35ccf21,POP_BALLAD,Hoàng Hồng Quân,False,True,True,False,,data/lyrics/RMVM_S_d0c35ccf21.txt,data/covers/RMVM_S_d0c35ccf21.jpg
RMVM_S_f2d5cf0022,POP_BALLAD,Tống Gia Vỹ,False,True,True,False,,data/lyrics/RMVM_S_f2d5cf0022.txt,data/covers/RMVM_S_f2d5cf0022.jpg
RMVM_S_28f7e600d4,DANCE_EDM,Liêu Chấn Hải,False,True,True,True,,data/lyrics/RMVM_S_28f7e600d4.txt,data/covers/RMVM_S_28f7e600d4.jpg
RMVM_S_0e80d7b958,POP_BALLAD,Nhật Tinh Anh,False,True,True,False,,data/lyrics/RMVM_S_0e80d7b958.txt,data/covers/RMVM_S_0e80d7b958.jpg
RMVM_S_482ecf1ffd,POP_BALLAD,Bình Lee,False,True,True,False,,data/lyrics/RMVM_S_482ecf1ffd.txt,data/covers/RMVM_S_482ecf1ffd.jpg
RMVM_S_ff768222e7,POP_BALLAD,"BeeBoss, Tuấn Chung",False,True,True,False,,data/lyrics/RMVM_S_ff768222e7.txt,data/covers/RMVM_S_ff768222e7.jpg
RMVM_S_5570d1b978,BOLERO_TRUTINH,Lâm Bảo Phi,False,True,True,False,,data/lyrics/RMVM_S_5570d1b978.txt,data/covers/RMVM_S_5570d1b978.jpg
RMVM_S_8a8fd0a316,POP_BALLAD,Trung Nghĩa,False,True,True,False,,data/lyrics/RMVM_S_8a8fd0a316.txt,data/covers/RMVM_S_8a8fd0a316.jpg
RMVM_S_eaf2d7561d,BOLERO_TRUTINH,Phùng Ngọc Huy,False,True,True,False,,data/lyrics/RMVM_S_eaf2d7561d.txt,data/covers/RMVM_S_eaf2d7561d.jpg
RMVM_S_fbbff4b9d9,DANCE_EDM,"Hoa Xuân Đức, BMZ",False,True,True,False,,data/lyrics/RMVM_S_fbbff4b9d9.txt,data/covers/RMVM_S_fbbff4b9d9.jpg
RMVM_S_a254e774e7,POP_BALLAD,OPlus,False,True,True,False,,data/lyrics/RMVM_S_a254e774e7.txt,data/covers/RMVM_S_a254e774e7.jpg
RMVM_S_3b5902391e,POP_BALLAD,Bảo Hưng Miền Tây,False,True,True,False,,data/lyrics/RMVM_S_3b5902391e.txt,data/covers/RMVM_S_3b5902391e.jpg
RMVM_S_29e5bec2c2,POP_BALLAD,Tuyết Mai,False,True,True,False,,data/lyrics/RMVM_S_29e5bec2c2.txt,data/covers/RMVM_S_29e5bec2c2.jpg
RMVM_S_db1fc250f2,BOLERO_TRUTINH,Yến Ly,False,True,True,False,,data/lyrics/RMVM_S_db1fc250f2.txt,data/covers/RMVM_S_db1fc250f2.jpg
RMVM_S_4051349fe4,POP_BALLAD,Xuân Định K.Y,False,True,True,False,,data/lyrics/RMVM_S_4051349fe4.txt,data/covers/RMVM_S_4051349fe4.jpg
RMVM_S_250d34e547,POP_BALLAD,Trần Mỹ Ngọc,False,True,True,False,,data/lyrics/RMVM_S_250d34e547.txt,data/covers/RMVM_S_250d34e547.jpg
RMVM_S_a8774ed43e,REVOLUTIONARY,Dòng Thời Gian,False,True,True,False,,data/lyrics/RMVM_S_a8774ed43e.txt,data/covers/RMVM_S_a8774ed43e.jpg
RMVM_S_cbf59a5107,POP_BALLAD,Khánh Phương,False,True,True,False,,data/lyrics/RMVM_S_cbf59a5107.txt,data/covers/RMVM_S_cbf59a5107.jpg
RMVM_S_bd0f95006d,POP_BALLAD,Chí Thành Danh,False,True,True,False,,data/lyrics/RMVM_S_bd0f95006d.txt,data/covers/RMVM_S_bd0f95006d.jpg
RMVM_S_565c9beb3f,POP_BALLAD,"Bằng Kiều, Lâm Chí Thành",False,True,True,False,,data/lyrics/RMVM_S_565c9beb3f.txt,data/covers/RMVM_S_565c9beb3f.jpg
RMVM_S_57fb73649c,POP_BALLAD,"Vũ Duy Khánh, Đạt G",False,True,True,False,,data/lyrics/RMVM_S_57fb73649c.txt,data/covers/RMVM_S_57fb73649c.jpg
RMVM_S_3d1eac3dfb,POP_BALLAD,DICKSON,False,True,True,False,,data/lyrics/RMVM_S_3d1eac3dfb.txt,data/covers/RMVM_S_3d1eac3dfb.jpg
RMVM_S_a3cc063828,CHILDREN,Bé Diệu Anh,False,True,True,False,,data/lyrics/RMVM_S_a3cc063828.txt,data/covers/RMVM_S_a3cc063828.jpg
RMVM_S_c25b56a67c,POP_BALLAD,Bạch Công Khanh,False,True,True,False,,data/lyrics/RMVM_S_c25b56a67c.txt,data/covers/RMVM_S_c25b56a67c.jpg
RMVM_S_ff926445fa,POP_BALLAD,Huyền Zoe,False,True,True,False,,data/lyrics/RMVM_S_ff926445fa.txt,data/covers/RMVM_S_ff926445fa.jpg
RMVM_S_c70b7d4b3b,POP_BALLAD,Khánh Phương,False,True,True,False,,data/lyrics/RMVM_S_c70b7d4b3b.txt,data/covers/RMVM_S_c70b7d4b3b.jpg
RMVM_S_cfbe9b935b,POP_BALLAD,"Exclusive Music, Phan Mạnh Quỳnh",False,True,True,False,,data/lyrics/RMVM_S_cfbe9b935b.txt,data/covers/RMVM_S_cfbe9b935b.jpg
RMVM_S_97d69e3ed0,POP_BALLAD,"Mai Tiến Đạt, CT",False,True,True,False,,data/lyrics/RMVM_S_97d69e3ed0.txt,data/covers/RMVM_S_97d69e3ed0.jpg
RMVM_S_478db4f351,ROCK,Nam Thế Giới,False,True,True,False,,data/lyrics/RMVM_S_478db4f351.txt,data/covers/RMVM_S_478db4f351.jpg
RMVM_S_51876df61f,POP_BALLAD,Hồ Việt Trung,False,True,True,False,,data/lyrics/RMVM_S_51876df61f.txt,data/covers/RMVM_S_51876df61f.jpg
RMVM_S_a4faddbb4c,DANCE_EDM,Cường Anh,False,True,True,False,,data/lyrics/RMVM_S_a4faddbb4c.txt,data/covers/RMVM_S_a4faddbb4c.jpg
RMVM_S_d99ce4daa0,BOLERO_TRUTINH,"Cao Hồng Hữu, Hồng Phượng",False,True,True,False,,data/lyrics/RMVM_S_d99ce4daa0.txt,data/covers/RMVM_S_d99ce4daa0.jpg
RMVM_S_a6bb1d9f02,POP_BALLAD,Dương Minh Kiệt,False,True,True,False,,data/lyrics/RMVM_S_a6bb1d9f02.txt,data/covers/RMVM_S_a6bb1d9f02.jpg
RMVM_S_2422da5c70,POP_BALLAD,"Hồng Thanh, DJ Mie",False,True,True,False,,data/lyrics/RMVM_S_2422da5c70.txt,data/covers/RMVM_S_2422da5c70.jpg
RMVM_S_9151a170a4,BOLERO_TRUTINH,Thương Nguyễn,False,True,True,False,,data/lyrics/RMVM_S_9151a170a4.txt,data/covers/RMVM_S_9151a170a4.jpg
RMVM_S_d9812026df,POP_BALLAD,Lê Tiến,False,True,True,False,,data/lyrics/RMVM_S_d9812026df.txt,data/covers/RMVM_S_d9812026df.jpg
RMVM_S_ff3b59992c,POP_BALLAD,"Tracy Thảo My, YuniBoo",False,True,True,False,,data/lyrics/RMVM_S_ff3b59992c.txt,data/covers/RMVM_S_ff3b59992c.jpg
RMVM_S_02441c8ac5,POP_BALLAD,Barry Nam Bảo,False,True,True,False,,data/lyrics/RMVM_S_02441c8ac5.txt,data/covers/RMVM_S_02441c8ac5.jpg
RMVM_S_0342fafc82,POP_BALLAD,Hồ Nhật Huy,False,True,True,False,,data/lyrics/RMVM_S_0342fafc82.txt,data/covers/RMVM_S_0342fafc82.jpg
RMVM_S_b3610e7410,INSTRUMENTAL,Phi Nhung,False,True,True,False,,data/lyrics/RMVM_S_b3610e7410.txt,data/covers/RMVM_S_b3610e7410.jpg
RMVM_S_c912656f10,POP_BALLAD,"Mạnh Quỳnh, Phi Nhung",False,True,True,False,,data/lyrics/RMVM_S_c912656f10.txt,data/covers/RMVM_S_c912656f10.jpg
RMVM_S_cb38c62fdb,POP_BALLAD,Phong Huy,False,True,True,False,,data/lyrics/RMVM_S_cb38c62fdb.txt,data/covers/RMVM_S_cb38c62fdb.jpg
RMVM_S_1209950bb2,CHILDREN,Bé Mai Vy,False,True,True,False,,data/lyrics/RMVM_S_1209950bb2.txt,data/covers/RMVM_S_1209950bb2.jpg
RMVM_S_01fcc36cc7,BOLERO_TRUTINH,Chế Thanh,False,True,True,False,,data/lyrics/RMVM_S_01fcc36cc7.txt,data/covers/RMVM_S_01fcc36cc7.jpg
RMVM_S_a1cfe9d561,POP_BALLAD,"Green, Andrea",False,True,True,False,,data/lyrics/RMVM_S_a1cfe9d561.txt,data/covers/RMVM_S_a1cfe9d561.jpg
RMVM_S_e288e328d3,POP_BALLAD,Bé Nhã Kỳ,False,True,True,False,,data/lyrics/RMVM_S_e288e328d3.txt,data/covers/RMVM_S_e288e328d3.jpg
RMVM_S_b1f508ab9c,POP_BALLAD,Hồ Quốc Việt,False,True,True,False,,data/lyrics/RMVM_S_b1f508ab9c.txt,data/covers/RMVM_S_b1f508ab9c.jpg
RMVM_S_449b5c30a8,POP_BALLAD,"Orange, Seachains",False,True,True,False,,data/lyrics/RMVM_S_449b5c30a8.txt,data/covers/RMVM_S_449b5c30a8.jpg
RMVM_S_10679b3afc,POP_BALLAD,TRANG,False,True,True,False,,data/lyrics/RMVM_S_10679b3afc.txt,data/covers/RMVM_S_10679b3afc.jpg
RMVM_S_a475b3dc2d,POP_BALLAD,Ngọc Mai,False,True,True,False,,data/lyrics/RMVM_S_a475b3dc2d.txt,data/covers/RMVM_S_a475b3dc2d.jpg
RMVM_S_583fc0ee32,CHILDREN,Bé Phương Nhi,False,True,True,False,,data/lyrics/RMVM_S_583fc0ee32.txt,data/covers/RMVM_S_583fc0ee32.jpg
RMVM_S_3ed46e7627,BOLERO_TRUTINH,Đăng Nguyên,False,True,True,False,,data/lyrics/RMVM_S_3ed46e7627.txt,data/covers/RMVM_S_3ed46e7627.jpg
RMVM_S_eff62cd2db,POP_BALLAD,Khu Đình,False,True,True,False,,data/lyrics/RMVM_S_eff62cd2db.txt,data/covers/RMVM_S_eff62cd2db.jpg
RMVM_S_721cf2c8ce,BOLERO_TRUTINH,Thiêng Ngân,False,True,False,False,,data/lyrics/RMVM_S_721cf2c8ce.txt,
RMVM_S_3a80817f5c,POP_BALLAD,Kevin Đinh Kiệt,False,True,True,False,,data/lyrics/RMVM_S_3a80817f5c.txt,data/covers/RMVM_S_3a80817f5c.jpg
RMVM_S_eb7f3acba1,POP_BALLAD,Minh Tài,False,True,True,False,,data/lyrics/RMVM_S_eb7f3acba1.txt,data/covers/RMVM_S_eb7f3acba1.jpg
RMVM_S_24629463de,RAP_HIPHOP,Đinh Kiến Phong,False,True,True,False,,data/lyrics/RMVM_S_24629463de.txt,data/covers/RMVM_S_24629463de.jpg
RMVM_S_f27ea0e86e,RAP_HIPHOP,"KindyA, KaWaiiBi",False,True,True,False,,data/lyrics/RMVM_S_f27ea0e86e.txt,data/covers/RMVM_S_f27ea0e86e.jpg
RMVM_S_991ed9ea75,POP_BALLAD,Khang Việt,False,True,True,False,,data/lyrics/RMVM_S_991ed9ea75.txt,data/covers/RMVM_S_991ed9ea75.jpg
RMVM_S_6717d858c8,POP_BALLAD,"Nam Hee, Phạm Sắc Lệnh, LQ MEDIA",False,True,True,False,,data/lyrics/RMVM_S_6717d858c8.txt,data/covers/RMVM_S_6717d858c8.jpg
RMVM_S_f5388751ef,POP_BALLAD,"Pay, Lazii",False,True,True,False,,data/lyrics/RMVM_S_f5388751ef.txt,data/covers/RMVM_S_f5388751ef.jpg
RMVM_S_fec71bc238,POP_BALLAD,Saka Trương Tuyền,False,True,True,False,,data/lyrics/RMVM_S_fec71bc238.txt,data/covers/RMVM_S_fec71bc238.jpg
RMVM_S_f4e49d9731,CHILDREN,Kiến Thành,False,True,True,False,,data/lyrics/RMVM_S_f4e49d9731.txt,data/covers/RMVM_S_f4e49d9731.jpg
RMVM_S_b6092373ed,DANCE_EDM,"ZIN MEDIA, Phạm Sắc Lệnh",False,True,True,False,,data/lyrics/RMVM_S_b6092373ed.txt,data/covers/RMVM_S_b6092373ed.jpg
RMVM_S_ff40c53793,POP_BALLAD,Cao Tùng Anh,False,True,True,False,,data/lyrics/RMVM_S_ff40c53793.txt,data/covers/RMVM_S_ff40c53793.jpg
RMVM_S_5d024d32c7,BOLERO_TRUTINH,Lâm Hoài Phong,False,True,True,False,,data/lyrics/RMVM_S_5d024d32c7.txt,data/covers/RMVM_S_5d024d32c7.jpg
RMVM_S_c8ea8ffe41,POP_BALLAD,Huy Lê,False,True,True,False,,data/lyrics/RMVM_S_c8ea8ffe41.txt,data/covers/RMVM_S_c8ea8ffe41.jpg
RMVM_S_2403836551,INSTRUMENTAL,Phi Nhung,False,True,True,False,,data/lyrics/RMVM_S_2403836551.txt,data/covers/RMVM_S_2403836551.jpg
RMVM_S_6a5f052619,POP_BALLAD,Tăng Duy Tân,False,True,True,False,,data/lyrics/RMVM_S_6a5f052619.txt,data/covers/RMVM_S_6a5f052619.jpg
RMVM_S_e2da9df7ec,POP_BALLAD,Phúc Anh,False,True,True,False,,data/lyrics/RMVM_S_e2da9df7ec.txt,data/covers/RMVM_S_e2da9df7ec.jpg
RMVM_S_e08f01717c,POP_BALLAD,Hoàng Lâm,False,True,True,False,,data/lyrics/RMVM_S_e08f01717c.txt,data/covers/RMVM_S_e08f01717c.jpg
RMVM_S_ccd41935a7,BOLERO_TRUTINH,Bảo Hân Bolero,False,True,True,False,,data/lyrics/RMVM_S_ccd41935a7.txt,data/covers/RMVM_S_ccd41935a7.jpg
RMVM_S_e5f82a7418,POP_BALLAD,"Vu Minh Duc, Duy Long",False,True,True,False,,data/lyrics/RMVM_S_e5f82a7418.txt,data/covers/RMVM_S_e5f82a7418.jpg
RMVM_S_05c3554a90,POP_BALLAD,Saka Trương Tuyền,False,True,True,False,,data/lyrics/RMVM_S_05c3554a90.txt,data/covers/RMVM_S_05c3554a90.jpg
RMVM_S_4094e790be,POP_BALLAD,Double2T,False,True,True,False,,data/lyrics/RMVM_S_4094e790be.txt,data/covers/RMVM_S_4094e790be.jpg
RMVM_S_fb43f11537,POP_BALLAD,Phạm Anh Tuấn,False,True,True,False,,data/lyrics/RMVM_S_fb43f11537.txt,data/covers/RMVM_S_fb43f11537.jpg
RMVM_S_9490a41a1a,POP_BALLAD,"VIET, XAN",False,True,True,False,,data/lyrics/RMVM_S_9490a41a1a.txt,data/covers/RMVM_S_9490a41a1a.jpg
RMVM_S_61b3f53c94,POP_BALLAD,Chu Bin,False,True,True,False,,data/lyrics/RMVM_S_61b3f53c94.txt,data/covers/RMVM_S_61b3f53c94.jpg
RMVM_S_75b0ce9c91,POP_BALLAD,"YuniBoo, Tracy Thảo My",False,True,True,False,,data/lyrics/RMVM_S_75b0ce9c91.txt,data/covers/RMVM_S_75b0ce9c91.jpg
RMVM_S_78ccd7896a,POP_BALLAD,Nhật Phong,False,True,True,False,,data/lyrics/RMVM_S_78ccd7896a.txt,data/covers/RMVM_S_78ccd7896a.jpg
RMVM_S_51aac4575a,POP_BALLAD,"Hồng Phượng, Huỳnh Thật",False,True,True,False,,data/lyrics/RMVM_S_51aac4575a.txt,data/covers/RMVM_S_51aac4575a.jpg
RMVM_S_c6be9233fe,INSTRUMENTAL,Khánh Hà,False,True,True,False,,data/lyrics/RMVM_S_c6be9233fe.txt,data/covers/RMVM_S_c6be9233fe.jpg
RMVM_S_d612b75b22,BOLERO_TRUTINH,"Phan Hoàng Oanh, Hoàng Việt Trang",False,True,True,False,,data/lyrics/RMVM_S_d612b75b22.txt,data/covers/RMVM_S_d612b75b22.jpg
RMVM_S_830f89be7b,POP_BALLAD,"Lương Gia Huy, Nhật Kim Anh",False,True,False,False,,data/lyrics/RMVM_S_830f89be7b.txt,
RMVM_S_d40ec08de2,BOLERO_TRUTINH,"Vũ Hoàng, Thạch Thảo",False,True,True,False,,data/lyrics/RMVM_S_d40ec08de2.txt,data/covers/RMVM_S_d40ec08de2.jpg
RMVM_S_9941cb86fd,POP_BALLAD,Gia Quý,False,True,True,False,,data/lyrics/RMVM_S_9941cb86fd.txt,data/covers/RMVM_S_9941cb86fd.jpg
RMVM_S_eaf7a9fec2,POP_BALLAD,Thanh Hương,False,True,True,False,,data/lyrics/RMVM_S_eaf7a9fec2.txt,data/covers/RMVM_S_eaf7a9fec2.jpg
RMVM_S_9c192abf17,DANCE_EDM,Ngân Ngân,False,True,True,False,,data/lyrics/RMVM_S_9c192abf17.txt,data/covers/RMVM_S_9c192abf17.jpg
RMVM_S_83a43b8d00,POP_BALLAD,Daa Major,False,True,True,False,,data/lyrics/RMVM_S_83a43b8d00.txt,data/covers/RMVM_S_83a43b8d00.jpg
RMVM_S_4b95c996be,POP_BALLAD,Ưng Đại Vệ,False,True,True,False,,data/lyrics/RMVM_S_4b95c996be.txt,data/covers/RMVM_S_4b95c996be.jpg
RMVM_S_f5a1a95882,INSTRUMENTAL,"Duy Trường, Quỳnh Dung",False,True,True,False,,data/lyrics/RMVM_S_f5a1a95882.txt,data/covers/RMVM_S_f5a1a95882.jpg
RMVM_S_7b17551662,POP_BALLAD,"Quang Hảo, LQ MEDIA",False,True,True,False,,data/lyrics/RMVM_S_7b17551662.txt,data/covers/RMVM_S_7b17551662.jpg
RMVM_S_0077441450,INSTRUMENTAL,"Bằng Kiều, Thiên Tôn, Đình Bảo",False,True,True,False,,data/lyrics/RMVM_S_0077441450.txt,data/covers/RMVM_S_0077441450.jpg
RMVM_S_45cfc84c63,POP_BALLAD,Lee Phú Quý,False,True,True,False,,data/lyrics/RMVM_S_45cfc84c63.txt,data/covers/RMVM_S_45cfc84c63.jpg
RMVM_S_901042e0a5,POP_BALLAD,"Vicky Nhung, Ngọc Mai",False,True,True,False,,data/lyrics/RMVM_S_901042e0a5.txt,data/covers/RMVM_S_901042e0a5.jpg
RMVM_S_2a8188cd79,BOLERO_TRUTINH,"Diệu Hương, Don Hồ, Thanh Hà",False,True,False,False,,data/lyrics/RMVM_S_2a8188cd79.txt,
