song_id,title,artist,genre,is_trainable,local_path,status,char_count,word_count,sha256,is_content_duplicate,duplicate_of
RMVM_S_3bb8774f84,Đưa Đò (Beat),Sky Nguyễn,POP_BALLAD,True,data/lyrics/RMVM_S_3bb8774f84.txt,verified_local,1305,310,ed7b65ca4b8b874a7bb0394ad93185581915f864bff9ae6d2f8f65ed2bda8eab,False,
RMVM_S_3bf04a0588,Để Cho Em Gánh,NgânT,POP_BALLAD,True,data/lyrics/RMVM_S_3bf04a0588.txt,verified_local,2918,722,db77588ac168106bfd07b485852eb5c28e579a3551bd3bfdc6c19259b3c9ea64,False,
RMVM_S_3bfcd32a16,Ngoài Đằng Kia Mùa Đông (Rap Version),"Thái Đinh, NamKun",POP_BALLAD,True,data/lyrics/RMVM_S_3bfcd32a16.txt,verified_local,2053,475,844bbf5c2ca4966a5a41ae953fdeb5741268344c06352caf7156356c9f142a7b,False,
RMVM_S_3bfeb76e3b,Gửi Em Của Quá Khứ (New Version),Phạm Quỳnh Anh,POP_BALLAD,True,data/lyrics/RMVM_S_3bfeb76e3b.txt,verified_local,1530,371,5aff222db0a54de9ada26d6b69930fd727a7e4fa3ad8349d22132ace11784248,False,
RMVM_S_3c0e57d89a,Bao Đời Miền Trung,Kevin Toàn,POP_BALLAD,True,data/lyrics/RMVM_S_3c0e57d89a.txt,verified_local,1373,303,8f5d8c9dba41de327b6cce9e2a01f4397555a4e8c68e09ce40b48b6cb5373425,False,
RMVM_S_3c10111b73,Chia Tay Vì Quá Hiểu,Vũ Duy Khánh,POP_BALLAD,True,data/lyrics/RMVM_S_3c10111b73.txt,verified_local,1686,403,9184a5d5dabc9c946d48136cb9180a7b6d086bd7c2baf12488b66d0ebb37e77f,False,
RMVM_S_3c130c8c39,Duyên Ta Chỉ Đây Thôi (Wan Remix),"Phát Huy T4, HOA HỒNG DẠI MUSIC",DANCE_EDM,True,,no_lyrics_file,0,0,,False,
RMVM_S_3c1bc4d9df,Chiếc Áo Mẹ May,Thạch Thảo,BOLERO_TRUTINH,True,data/lyrics/RMVM_S_3c1bc4d9df.txt,verified_local,1220,282,b62be454544aa4860d399d3b65b5f9843ac635a7451d90c95b19ea0c051e1f8b,False,
RMVM_S_3c21e6c048,Sài Gòn Mùa Thương,Quốc Vũ,POP_BALLAD,True,data/lyrics/RMVM_S_3c21e6c048.txt,verified_local,1432,333,307e0def0eac6617f5cd9f303bbf3423b3f5aa429591a5bfec2df767c31f58a2,False,
RMVM_S_3c28af64dc,Hạnh Phúc Vì Có Em,"Anh Đô, Cao Thành Đạt",POP_BALLAD,True,data/lyrics/RMVM_S_3c28af64dc.txt,verified_local,1343,321,8a6054e489f72abb29816d1c34f798e7e82fcb82a84d154910588211dac83cad,False,
RMVM_S_3c2eff5956,Ngỡ Là Bạn Bè Thôi,Gia Tiến,POP_BALLAD,True,data/lyrics/RMVM_S_3c2eff5956.txt,verified_local,1213,291,e434a164ac7fff028736a00dcdaab30c10b99c9fe303f1b3cbd74e27423edc5e,False,
RMVM_S_3c34ed729b,Không Phải Sai Thời Điểm,Trang Tạ,POP_BALLAD,True,data/lyrics/RMVM_S_3c34ed729b.txt,verified_local,1287,305,6cb3f83fda5f5c547e0fd3fc5567fc3568c9407a25f59985cf6a295944b61c36,False,
RMVM_S_3c356fb145,Người Em Gái Nhỏ,Quang Linh,BOLERO_TRUTINH,True,data/lyrics/RMVM_S_3c356fb145.txt,verified_local,1262,291,08b5c7a95918d22fa09a087535267855ce8af888631814a1cf1bc5ff8746549a,False,
RMVM_S_3c364df0ab,Lựa Chọn Buông Tay,NQP,POP_BALLAD,True,data/lyrics/RMVM_S_3c364df0ab.txt,verified_local,1993,479,3418cded0cb474391c8fa30da07957f747bb1de2f733c96500583eb9f0a34650,False,
RMVM_S_3c4403ea0e,Chuyện Mây Trời Cứ Để Gió Cuốn,"Luxuyen, Nhax, VoVanDuc",POP_BALLAD,True,data/lyrics/RMVM_S_3c4403ea0e.txt,verified_local,2122,493,16040824d2acf5dd1c4fa007a2ec798e997bfd9375f400c4e37f307ce4248e48,False,
RMVM_S_3c466179e5,Đà Lạt Thật Buồn Khi Không Anh,Bảo Uyên,POP_BALLAD,True,data/lyrics/RMVM_S_3c466179e5.txt,verified_local,1263,288,f881401dd0b11e0c70f5530088b415eba4111614da79922073f9499616a1f9f1,False,
RMVM_S_3c4d527ba1,Bờm Ơi,Đỗ Hoàng Dương,POP_BALLAD,True,data/lyrics/RMVM_S_3c4d527ba1.txt,verified_local,1114,268,6ee3f0ab7ae280d109666c30733f5370b58967454d7be3b62eb7fbd82a86cf87,False,
RMVM_S_3c834b6742,"Dòng Sông Quê Anh, Dòng Sông Quê Em (From ""Những Ân Tình Xưa"")","NSND Thanh Hoa, NSƯT Đức Long",BOLERO_TRUTINH,True,,no_lyrics_file,0,0,,False,
RMVM_S_3c8cb3bd70,Đừng Bỏ Anh Mà,Phạm Trúng,POP_BALLAD,True,data/lyrics/RMVM_S_3c8cb3bd70.txt,verified_local,1166,286,0cf70dcb52f8c376c7d34c3bccb762cfea0f65337f113a725b14a89fcdbf0547,False,
RMVM_S_3c985ff761,Mơ Được Yêu,"Trung Tự, GAOTHOM",POP_BALLAD,True,data/lyrics/RMVM_S_3c985ff761.txt,verified_local,1457,357,69313f54e02d3e7792f6b5de7dbb12ab1ab116de91ce264d2b340003568b8153,False,
RMVM_S_3c9c088a17,Như Lời Đồn,Nhiều nghệ sĩ,POP_BALLAD,True,data/lyrics/RMVM_S_3c9c088a17.txt,verified_local,1824,429,08b0d4b9c807004fdeea164a87acd7790c1f0bf8fa1e280babad9dcce8ca1ba2,False,
RMVM_S_3cbeba981e,Con Mãi Khắc Ghi,Hoàng Cường,POP_BALLAD,True,data/lyrics/RMVM_S_3cbeba981e.txt,verified_local,1418,343,d5ede088f292ba56b2a3f03e6bcd601039efa9154188c35547ed8004e4c6f09a,False,
RMVM_S_3cd2f7c37b,Huyền Diệu,Thu Hiền,FOLK_TRADITIONAL,True,data/lyrics/RMVM_S_3cd2f7c37b.txt,verified_local,983,226,16a4700431c5d2873b813555b7ba0531fbbcf812688ad776c4ae6f2a61162185,False,
RMVM_S_3cd6ff6c18,Bầu Trời Của Em Màu Xanh,"Kiwi Kim Quý, A.C Xuân Tài",POP_BALLAD,True,data/lyrics/RMVM_S_3cd6ff6c18.txt,verified_local,1371,320,7a471a2f97b7d63deeed578b9bba3815501d02b5f6e49bf5f5a4164a7b0d3ddb,False,
RMVM_S_3cd8f57973,Chuyện Tình Rau Muống Biển,"Thanh Ngân, Gia Tiến",POP_BALLAD,True,data/lyrics/RMVM_S_3cd8f57973.txt,verified_local,1279,295,138078a2c30dda4450fe5d7b81acd8efce53193a68f2ce1bb15ce28666e04d2f,False,
RMVM_S_3cf42a724d,Nụ Cười Em Ngày Đó,Don Hồ,INSTRUMENTAL,True,data/lyrics/RMVM_S_3cf42a724d.txt,verified_local,1002,233,d90fe3c1b615dd2f7ce51a4d8e6efc13e4961e42c8dd9942e72bc96d094eeb74,False,
RMVM_S_3d1eac3dfb,"Khó Có Được Người (From ""Dickson Acoustic"")",DICKSON,POP_BALLAD,True,data/lyrics/RMVM_S_3d1eac3dfb.txt,verified_local,1550,351,ed1a7636c19c28e1c3171967d3e1f1b9478efce6019daea8a811c2b74218052a,False,
RMVM_S_3d22ec7220,Xa Nghìn Trùng Mây,Ngắn,POP_BALLAD,True,data/lyrics/RMVM_S_3d22ec7220.txt,verified_local,1433,336,27aaf1b555c260566b3428af27c51e8e4c32cee45f2861182e4bdc1d294a7020,False,
RMVM_S_3d23d64100,Chiều Phố Xưa,Đặng Trường Phát,INSTRUMENTAL,True,data/lyrics/RMVM_S_3d23d64100.txt,verified_local,1295,283,c45e54fc4c1b5ad46663ee1338780321e0f20bc0bdabab17bda9b20c19c3fa2b,False,
RMVM_S_3d2a7548eb,Yêu Là Đau Mà Đau Để Được Yêu,Sarah Lê,POP_BALLAD,True,data/lyrics/RMVM_S_3d2a7548eb.txt,verified_local,1254,307,661ce3b4b188e3b51c49197ff54176faa1add82599870516375e63a6ecbd4821,False,
RMVM_S_3d409b03dd,LK Yêu Người Yêu Đời,Thế Sơn,INSTRUMENTAL,True,data/lyrics/RMVM_S_3d409b03dd.txt,verified_local,1432,327,aa6372b463cfb58ad9777cfa56fdc41fb1fd6a6cbec78fba716103fa411ec420,False,
RMVM_S_3d46013c41,Phi Thẳng Vào Lòng Anh - Tại Sao Lại Xinh Như Thế,Nhiều nghệ sĩ,POP_BALLAD,True,data/lyrics/RMVM_S_3d46013c41.txt,verified_local,799,188,b307e0bf3eba816b3d352053a6aa7f8ba1d269ef0424b5e68bdae3f2867f2c26,False,
RMVM_S_3d5005fe2b,Lối Cũ Tôi Về,Lưu Ánh Loan,BOLERO_TRUTINH,True,data/lyrics/RMVM_S_3d5005fe2b.txt,verified_local,1559,362,1cdeb3593143dfe8b8dfb7b7eacabf0f949b8bc1f849f2a28cd27e8ac05e9b72,False,
RMVM_S_3d62d50407,Liên Khúc Tuổi Xa Người & Bài Cho Em,Trung Nghĩa,BOLERO_TRUTINH,True,data/lyrics/RMVM_S_3d62d50407.txt,verified_local,1639,381,f1078746420e3dcbeab9df4ab835fa55b6747fc6b81c385b247c698e2b659810,False,
RMVM_S_3d76c6d1b0,Anh Và Bạn Tôi,"NgânT, Yuki Bo",POP_BALLAD,True,data/lyrics/RMVM_S_3d76c6d1b0.txt,verified_local,3641,868,280bcfc144f3810d9d32d65ab2f15cff74152af5d253357ca3c78b82e53b2665,False,
RMVM_S_3d87b8f532,Người Hãy Nói Đi Người Ơi,Nhật Huy,POP_BALLAD,True,data/lyrics/RMVM_S_3d87b8f532.txt,verified_local,1489,348,b592c313aeab17ad61708d3fca2dd05a03c82ec1e801b3aeffff47bf81f181a8,False,
RMVM_S_3d890c80e5,Nếu Anh Được Chọn Lại,Lý Tuấn Kiệt,POP_BALLAD,True,data/lyrics/RMVM_S_3d890c80e5.txt,verified_local,1629,385,44727102b815c7a5e53d48631cbd2f02001a7e2c8583c2d83c13f70bd556b12d,False,
RMVM_S_3d97fafc72,Cái Số Cô Đơn,"G5R Squad, Sâu",POP_BALLAD,True,data/lyrics/RMVM_S_3d97fafc72.txt,verified_local,2274,538,c3c5372f18c44d675c7be542a06312f4939ec87b6b2e5e1a9cd115394cf2a4fb,False,
RMVM_S_3da84a6f5b,Ai Là Em (Beat),"Dương Edward, SlimV",POP_BALLAD,True,data/lyrics/RMVM_S_3da84a6f5b.txt,verified_local,1647,401,89ddff3c5ddf62041ac142b16c442be08b88ea66f5789a42248851a207a07c52,False,
RMVM_S_3daa7a38a0,Đừng (Don't Do It),"Tăng Duy Tân, Bofie",POP_BALLAD,True,data/lyrics/RMVM_S_3daa7a38a0.txt,verified_local,2291,545,74254ebf50cc574d3733cec71971e2444f872d2f9a6deba6b7482e5a42c33479,False,
RMVM_S_3dbbcdafb9,Nghe Đôi Mi Lại Cay,Nguyễn Đình Vũ,POP_BALLAD,True,data/lyrics/RMVM_S_3dbbcdafb9.txt,verified_local,1455,342,8d87dbf44bde089b740de9eae9102053144c700782a82154d9d02510c7bebac6,False,
RMVM_S_3dc4455a1d,Con Diều Của Mẹ,"Hoàng Minh, Nhóm Khoái Văn Nghệ",BOLERO_TRUTINH,True,data/lyrics/RMVM_S_3dc4455a1d.txt,verified_local,1303,301,b294d5fb7155476dc201692f0a727d42e2a9c90f469b3bdb6ada70669abf388b,False,
RMVM_S_3dfae27439,Anh Sợ Yêu,Anh Quân Idol,POP_BALLAD,True,data/lyrics/RMVM_S_3dfae27439.txt,verified_local,1278,300,31adee524b320c9ab20be67041032c40b276eca45b103d52cc90f6cd32250ffe,False,
RMVM_S_3e26778660,LK: Thiên Đàng Ái Ân,"Bảo Hân, Don Hồ",POP_BALLAD,True,data/lyrics/RMVM_S_3e26778660.txt,verified_local,2164,490,24f26168d26704a2d992a15ebaf0feb9c57ff7a411fd758a967dc51bdc1b5f59,False,
RMVM_S_3e4fe8ad9e,Anh Sẽ Chẳng Làm Em Khó Xử (Beat),"Nam Anh, Lê Chí Trung",POP_BALLAD,True,,no_lyrics_file,0,0,,False,
RMVM_S_3e622a27fa,Đôi Cánh Ước Mơ,Various Artists,POP_BALLAD,True,data/lyrics/RMVM_S_3e622a27fa.txt,verified_local,2134,511,21566319dc71a9163123b96fe4b89e9458f6e47c3694dbf98fda1281c490a31f,False,
RMVM_S_3e683c898f,Mình Quay Lại Đi,T.R.I,POP_BALLAD,True,data/lyrics/RMVM_S_3e683c898f.txt,verified_local,1440,333,fb580ebc9f092fd2d553b5693a02e1352fa200b461c6cf008a2fb406a4e32d74,False,
RMVM_S_3e6b0aa2c3,Mẹ Ơi Con Yêu Mẹ,Bé Bào Ngư,CHILDREN,True,data/lyrics/RMVM_S_3e6b0aa2c3.txt,verified_local,1315,338,00c717edfbcb5f12147853e64b184770f158072cfa3a4d8e890878218eeafcc1,False,
RMVM_S_3e9fc7070d,Liên Khúc Ước Mơ Ánh Trăng Trẻ Thơ,Chen,POP_BALLAD,True,data/lyrics/RMVM_S_3e9fc7070d.txt,verified_local,2304,532,26103cc8687373846aa50e151b8592c57e631771c909ecfce1c53488c29a0dcf,False,
RMVM_S_3eb23507ac,Liên Khúc Đời Lắm Vô Thường,Mai Tiến Đạt,POP_BALLAD,True,,no_lyrics_file,0,0,,False,
RMVM_S_3ebaeabc6c,Câu Hát Tình Quê,Hải Triều,FOLK_TRADITIONAL,True,,no_lyrics_file,0,0,,False,
RMVM_S_3ec4e36c37,Điều Làm Anh Vui,buitruonglinh,POP_BALLAD,True,data/lyrics/RMVM_S_3ec4e36c37.txt,verified_local,1850,434,08515f9c83644ea5515afb03b932b4103560f1681c940bb374b5aa84b76fdd44,False,
RMVM_S_3ec5bdfd46,Đọa Ma Để Độ Nàng,Bỉ Ngạn Nương,POP_BALLAD,True,data/lyrics/RMVM_S_3ec5bdfd46.txt,verified_local,1393,324,5afe9b648f2d0498023f438a98ce8a6b9b1e94d4694dd9a40ff8775a2fad2267,False,
RMVM_S_3ecbff600d,Hãy Cứ Vui Như Mọi Ngày,Huy MC,NHAC_TRINH,True,data/lyrics/RMVM_S_3ecbff600d.txt,verified_local,1303,304,df5ce53b1f9b5dbd944adb9091f44f4086403a1827d95a09787392e8b33ee192,False,
RMVM_S_3ed46e7627,Thao Thức Vì Em - Xin Gọi Nhau Là Cố Nhân (Live),Đăng Nguyên,BOLERO_TRUTINH,True,data/lyrics/RMVM_S_3ed46e7627.txt,verified_local,908,199,6595133e0ef1684ddea8ed2b9b27f7692f311f6f579d0d1f2633eb847ab07721,False,
RMVM_S_3eeaacc45e,Sầu Lẻ Bóng 2,Dương Hồng Loan,BOLERO_TRUTINH,True,data/lyrics/RMVM_S_3eeaacc45e.txt,verified_local,1522,351,fa2fd019f1055af38401ca9adf060ca525af7d0abb17d4a79ddc5338e6e10981,False,
RMVM_S_3f089dd1bf,Lặng Lẽ Tiếng Dương Cầm,Trịnh Hoàng Hải,POP_BALLAD,True,data/lyrics/RMVM_S_3f089dd1bf.txt,verified_local,1740,385,9f3f3937d30188aea4651ff1c72100ef5e0763f40972ff1ef8cbd9293eb55462,False,
RMVM_S_3f16d162da,Góc Quê Hương,Quốc Đại,BOLERO_TRUTINH,True,data/lyrics/RMVM_S_3f16d162da.txt,verified_local,1145,266,c801a83075293a09aa4271d28bbaa99757ef7b0d2ece2a3d930cdf1a349e5d59,False,
RMVM_S_3f183da9bc,Biệt Khúc Chờ Nhau (Version 2019),Đan Trường,POP_BALLAD,True,data/lyrics/RMVM_S_3f183da9bc.txt,verified_local,1534,355,14fcc7f575f84061e3993fd860571a2804085368ff14917f9ed7355b4798560a,False,
RMVM_S_3f222ca32b,"Lk Khóc Thầm, Chuyện Chúng Mình","Ngọc Khang, Đào Trọng Hải, Star Online",INSTRUMENTAL,True,,no_lyrics_file,0,0,,False,
RMVM_S_3f2da36fb9,Tim Em Xa Lắm (Remix),Long Hải,POP_BALLAD,True,data/lyrics/RMVM_S_3f2da36fb9.txt,verified_local,1583,381,fd5c26ffbb48689243048089667c0604d18c85359c24210bd218d47ffda0e531,False,
RMVM_S_3f44196400,2 Ngày 1 Đêm,Da LAB,POP_BALLAD,True,,no_lyrics_file,0,0,,False,
RMVM_S_3f4685c795,Liên Khúc Bên Em Là Biển Rộng - Vẫn Hát Lời Tình Yêu,Quang Dũng,BOLERO_TRUTINH,True,data/lyrics/RMVM_S_3f4685c795.txt,verified_local,1644,394,b5fabb4c085806aa0b5fe6fc6711551f17da3565c68077d6d2a00a1a54b68bdc,False,
RMVM_S_3f53644144,BIET DAU LA THAT,"T.A, Tuanmanhtr",RAP_HIPHOP,True,data/lyrics/RMVM_S_3f53644144.txt,verified_local,2447,578,c84e88d1b89b10fbcfb919808766b89b17c2c3d8cf60bb8cdb0d40e60c468b4f,False,
RMVM_S_3f6d5da058,Tội Gì Phải Cưới,Lê Thiện Hiếu,POP_BALLAD,True,data/lyrics/RMVM_S_3f6d5da058.txt,verified_local,1376,315,a7515f61a773e3c360454bca1ccfc638c75dec2454bd37819c3da4775ce7952b,False,
RMVM_S_3f8ab7c7f6,Đã Bao Giờ Mẹ Hạnh Phúc Chưa?,Nhiều nghệ sĩ,POP_BALLAD,True,data/lyrics/RMVM_S_3f8ab7c7f6.txt,verified_local,1198,288,3b04d9a30b996dc8bf13e07ddc20ba315068468d5cdcd6aa828e01051a93b0ef,False,
RMVM_S_3f8d832a9a,Mây Tình Yêu,Gia Huy,POP_BALLAD,True,data/lyrics/RMVM_S_3f8d832a9a.txt,verified_local,1514,345,a977637034efd591de6be876355ddcb67fad4f853d535fa5c6865cf267e30137,False,
RMVM_S_3f93e17f35,Thơ Tình Xuân Diệu,"Vicky Nhung, Lam",POP_BALLAD,True,data/lyrics/RMVM_S_3f93e17f35.txt,verified_local,2128,502,09684ee01f21a03e5f3a796f6dd88ad688b9c154aaf0332470a478eb5fbd57d2,False,
RMVM_S_3f95a95ddd,Chúng Ta Từng Chung Một Đoạn Đường,Tuấn Kiệt,POP_BALLAD,True,data/lyrics/RMVM_S_3f95a95ddd.txt,verified_local,1578,363,7e1ba3570bfe40225906ba62901c076748ec051c000abf69a8f7c2da5d878629,False,
RMVM_S_3fa17f6b9e,Những Điều Con Yêu,Bé Trang Thư,CHILDREN,True,data/lyrics/RMVM_S_3fa17f6b9e.txt,verified_local,1417,332,806180d7032b5516b71713e059e84f1c500aee3f8125ad9c12fb53ad61784aee,False,
RMVM_S_3fa8ea549a,Điều Ước Nhỏ Nhoi,Triệu Tuấn Linh,BOLERO_TRUTINH,True,data/lyrics/RMVM_S_3fa8ea549a.txt,verified_local,1265,298,aee2e3c17b11c24eee9ece1bc7eb354dd29dbccc68c187d8de9071028acf3ee5,False,
RMVM_S_3fb6aada48,Hoa Nở Về Đêm (Album Tình Ngược Lối),Thanh Vinh,BOLERO_TRUTINH,True,data/lyrics/RMVM_S_3fb6aada48.txt,verified_local,1500,340,472e74db21eb1a1c2980c9bbe0a60ee1d930eaeb962e3539117eab85b6d6f440,False,
RMVM_S_3fe73298f9,Dằm Trong Tim,Bạch Công Khanh,POP_BALLAD,True,data/lyrics/RMVM_S_3fe73298f9.txt,verified_local,1722,406,01ef414dbdfee62c09618853bdeeae43058d9571581f81e2c3ee39036483be00,False,
RMVM_S_40000935a8,Đời Thế Mà,Khánh Đơn,POP_BALLAD,True,data/lyrics/RMVM_S_40000935a8.txt,verified_local,1706,395,77b507a7cde0b93d61bda847515b125eed8fe520de4e0a0446796b26529d0af0,False,
RMVM_S_4015d6934e,"Anh Vẫn Vậy, Em Đổi Thay",Trung Quân,POP_BALLAD,True,data/lyrics/RMVM_S_4015d6934e.txt,verified_local,1278,303,8de51bea0967aac68eb33036a0f6b4f492a759081e71d348c2fe6416b1f3288f,False,
RMVM_S_401a275703,Nàng Trung Hoa Xinh Đẹp,Họa Mi,INSTRUMENTAL,True,data/lyrics/RMVM_S_401a275703.txt,verified_local,1228,276,883c19f911e7d40de17f1e1e5c27d47db69da1f98038199d8e35d2063294cc60,False,
RMVM_S_401a2a261a,Bên Bến Sông Buồn,"Hoàng Dũng, BEAT CHAT LUONG CAO",POP_BALLAD,True,,no_lyrics_file,0,0,,False,
RMVM_S_401b6613b6,Mẹ Chở Con Đi (Beat),Nhiều nghệ sĩ,POP_BALLAD,True,data/lyrics/RMVM_S_401b6613b6.txt,verified_local,646,152,41b7eaa90cdf12941ff3631bf63790ca6c911419da38aed932bb806a3073b28d,False,
RMVM_S_401daccb1f,Sợ Rằng Em Biết Anh Còn Yêu Em,Ưng Hoàng Phúc,POP_BALLAD,True,data/lyrics/RMVM_S_401daccb1f.txt,verified_local,1426,338,7672553ce6d6a9b4930ef003c6774c16a40d8365d3fe03524a4fe29a3a64fe7d,False,
RMVM_S_4024bb7436,Khúc Tâm Ca,Sơn Đăng,BOLERO_TRUTINH,True,data/lyrics/RMVM_S_4024bb7436.txt,verified_local,932,210,5a73657307245ac9d17890da5acd3686eb1139655425d5465834d0c6748234bc,False,
RMVM_S_4026c5961d,Anh Em Tương Phùng (Remix),Nhiều nghệ sĩ,POP_BALLAD,True,data/lyrics/RMVM_S_4026c5961d.txt,verified_local,1950,436,cbe804cf31181389db80fad28456fdfb4d2353289b3ffe7da15da3726b84f932,False,
RMVM_S_4038bf84ff,Khúc Tình Dối Gian - Bài Ca Tình Nhớ,Elvis Phương,BOLERO_TRUTINH,True,,no_lyrics_file,0,0,,False,
RMVM_S_403ca9f353,Từ Nay Không Phiền Anh Nữa (Remix),Tuệ Phương,DANCE_EDM,True,data/lyrics/RMVM_S_403ca9f353.txt,verified_local,1124,255,ea4b5d1fdc2ae41323129c09b5e92742319805efa0c20b9b040c2c661dd7de02,False,
RMVM_S_4051349fe4,Chuyến Tàu Của Thanh Xuân,Xuân Định K.Y,POP_BALLAD,True,data/lyrics/RMVM_S_4051349fe4.txt,verified_local,1690,390,8a25bf3976d70ddd9572df5850b7ea5788e6b115faa917bdbcbd9050e7d56bcc,False,
RMVM_S_405d2f0105,Còn Yêu Nhau Thì Về,Tam Ca Thế Hệ Mới,POP_BALLAD,True,data/lyrics/RMVM_S_405d2f0105.txt,verified_local,1479,339,b4ee5ba8cc0bf6fc09c1d59986481ee0562e0993ff4138d40adae2e76fe36ad4,False,
RMVM_S_408a55d708,Dòng Đời Đổi Thay,"Bảo Hân, Phi Phi",INSTRUMENTAL,True,data/lyrics/RMVM_S_408a55d708.txt,verified_local,1645,380,832f468f592186ccb44dedf10078f1c9e19caa600783664b39bc8b2a4aed5194,False,
RMVM_S_408dd3853f,Chỉ Có Bạn Bè Thôi (Liveshow Thương Quá Việt Nam 1),"Thúy Vân, Ân Thiên Vỹ",POP_BALLAD,True,,no_lyrics_file,0,0,,False,
RMVM_S_408e14797b,Bói Duyên,"INSOLENT, Shieeez, CM1X",POP_BALLAD,True,data/lyrics/RMVM_S_408e14797b.txt,verified_local,3017,681,b8c60cb51d19f76c3c626a8059191790555af91404827ce7e99d5a94d31ea50e,False,
RMVM_S_4094e790be,Quá Nhiều Vết Thương (Prod. Hải Ma),Double2T,POP_BALLAD,True,data/lyrics/RMVM_S_4094e790be.txt,verified_local,1688,394,bd7a707d50f5e74bbde01caa217d6abcfdf370d18a9c978f459d2da9fc948ace,False,
RMVM_S_4098774c40,Giá Như Ta Chưa Từng Gặp Nhau,Ngọc Khoa,POP_BALLAD,True,data/lyrics/RMVM_S_4098774c40.txt,verified_local,1478,349,9c3997e34d42dea61b16b99c3702a62265cc0f93d0a06d9dfc6149edbd26cc62,False,
RMVM_S_40aac3d09e,Điều Em Không Muốn Nghe,"QNT, Dick",RAP_HIPHOP,True,data/lyrics/RMVM_S_40aac3d09e.txt,verified_local,2475,572,07e804b05a187ead9e45a079d53ab2380ce1b5f56087e07b9c67b05b80fb02f7,False,
RMVM_S_40de96f1f8,Vẫn Rơi,Limitlxss,RAP_HIPHOP,True,data/lyrics/RMVM_S_40de96f1f8.txt,verified_local,2146,500,1b5b429bae61b793fa3ea67ca3770fa276fe5dd80f2afd3d1c4069d5c341c3e3,False,
RMVM_S_40e61aea58,Liệu Rằng,Barry Nam Bảo,POP_BALLAD,True,data/lyrics/RMVM_S_40e61aea58.txt,verified_local,1572,374,a6fc5ed5cea165918fa696daa3d1b94c90199cbb4a5dbd7fe64864cb4b2bce57,False,
RMVM_S_40e7bced79,Liên Khúc Cánh Thiệp Đầu Xuân,"Uyên Trang, Nguyên Vũ",BOLERO_TRUTINH,True,data/lyrics/RMVM_S_40e7bced79.txt,verified_local,2613,571,243e7bffb669f2c808423af8c07a4ca8c7f28d43b3e436d60822e75236d23b65,False,
RMVM_S_40ea6bbff1,ĐÃ LỠ IU,"gung0cay, $A Milo, Gxxfy",RAP_HIPHOP,True,data/lyrics/RMVM_S_40ea6bbff1.txt,verified_local,2029,476,137a57656a545f86cb249fc51f0329dde1e05bf9bb31a7421837665808a6bc2b,False,
RMVM_S_41040b5143,Cứ Dày Vò Nhau Thôi,Phùng Tiểu Nhi,POP_BALLAD,True,data/lyrics/RMVM_S_41040b5143.txt,verified_local,1643,392,d4fd6a5ba146faa3606d529d0afff1cc3078bd62c97ce57039e9f30eef057a9b,False,
RMVM_S_4110a65886,Điệu Lý Qua Cầu (Remix),Lương Gia Huy,POP_BALLAD,True,data/lyrics/RMVM_S_4110a65886.txt,verified_local,1358,311,9f8007ff2dfc8bad2ac29a6f03d0f0a3917b75b5add8a6a6a116c709aaa9a8fc,False,
RMVM_S_4114be4348,Tội Thân Em (Remix Version),Diệu Kiên,DANCE_EDM,True,data/lyrics/RMVM_S_4114be4348.txt,verified_local,1795,411,48d3a55cdbb67eed0d4e48ef738a0c25390ea272d65977261cc3e9d159034145,False,
RMVM_S_4121d80031,Khâu Lại Trái Tim Em,Hà Anh,POP_BALLAD,True,data/lyrics/RMVM_S_4121d80031.txt,verified_local,1224,287,51d743952f36629d145ac85979d417d1d3524168a91d3a3dcfc72942ad8a0552,False,
RMVM_S_4133251136,Dịu Dàng Hương Tóc Em,"Bằng Cường, Ngô Mai Trang",POP_BALLAD,True,data/lyrics/RMVM_S_4133251136.txt,verified_local,1263,300,dc2ed5354da8eb3b786c73304848991d00bd779abbc1a26f6d57f6997d791bab,False,
RMVM_S_4133ff6ff0,Lỗi Ở Nơi Anh,Lê Ngọc Thúy,BOLERO_TRUTINH,True,data/lyrics/RMVM_S_4133ff6ff0.txt,verified_local,1188,290,307e0d24a9fdb301d1cff12fcf3145bb252c925657fc076a8b8e612a8bb89870,False,
RMVM_S_415c7bf794,Bây Giờ Và Mãi Mãi,"Lương Tùng Quang, Minh Tuyết",INSTRUMENTAL,True,data/lyrics/RMVM_S_415c7bf794.txt,verified_local,1402,323,2319f845f7fdd22888f763ff6ffc78a16f91ab65841a4978003a4aeca0a0862f,False,
RMVM_S_417168b1fa,Chuyện Người Đàn Bà 2000 Năm Trước,Tín Nhiệm,BOLERO_TRUTINH,True,data/lyrics/RMVM_S_417168b1fa.txt,verified_local,1271,286,03dae08b63584708edf6c553951e3d8dc322818fa665b83999c2b532f9ee484c,False,
RMVM_S_417698675a,Liên Khúc Chuyện Hẹn Hò - Ai Lên Xứ Hoa Đào,"Lâm Bảo Phi, Phùng Ngọc Huy",BOLERO_TRUTINH,True,data/lyrics/RMVM_S_417698675a.txt,verified_local,2387,543,cb325ca78b3e2d6038ec415eff53711204adf0d50049922f6da11cb378a240e9,False,
RMVM_S_41795f299e,Cầu Xin Suốt Đời Bình Yên,Bảo Hân,INSTRUMENTAL,True,data/lyrics/RMVM_S_41795f299e.txt,verified_local,1643,368,3e2f637e920d5ae99b915a3f9759ae94dbe7d353cebb2ecc3931a193e29d3f58,False,
